"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0001910","GO:0001910","regulation of leukocyte mediated cytotoxicity",76,0.567494515346842,2.13000076860622,0.0022883295194508,0.043881301080577,0.0341152370806892,1111,"tags=29%, list=6%, signal=27%","5272/3122/911/3123/913/3106/3105/6891/912/5027/51571/3133/177/26228/383/567/8807/6777/2150/146850/3134/1524"
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen",47,0.625040629844878,2.12403978345672,0.00216919739696312,0.043881301080577,0.0341152370806892,644,"tags=40%, list=4%, signal=39%","3122/911/3123/3115/3118/3113/3111/913/3105/6891/3120/972/912/3119/3117/3127/3108/3133/567"
"GO:0009268","GO:0009268","response to pH",29,-0.692701728150946,-2.11487447173745,0.00184162062615101,0.043881301080577,0.0341152370806892,1571,"tags=31%, list=9%, signal=28%","57192/11261/9033/411/8111/6714/1520/41/5176"
"GO:0031343","GO:0031343","positive regulation of cell killing",58,0.596097283322508,2.11417448622114,0.00219298245614035,0.043881301080577,0.0341152370806892,1031,"tags=33%, list=6%, signal=31%","3122/911/3123/913/3106/64581/3105/6891/912/5027/51571/3133/26228/383/567/8807/6777/2150/3134"
"GO:0019377","GO:0019377","glycolipid catabolic process",17,-0.790331525876846,-2.11313707781598,0.00181488203266788,0.043881301080577,0.0341152370806892,2106,"tags=59%, list=12%, signal=52%","3073/10825/4074/2581/3074/2720/4758/2760/950/2517"
"GO:0043277","GO:0043277","apoptotic cell clearance",41,-0.6456709272526,-2.10984275060127,0.00185185185185185,0.043881301080577,0.0341152370806892,879,"tags=32%, list=5%, signal=30%","80208/949/717/7305/301/729230/3685/2219/10461/146722/948/54209/4035"
"GO:0002709","GO:0002709","regulation of T cell mediated immunity",79,0.555435873263711,2.10904468391772,0.00226757369614512,0.043881301080577,0.0341152370806892,2442,"tags=38%, list=13%, signal=33%","3122/911/3123/913/3106/3105/6891/912/259307/5027/8809/51571/3146/3133/177/383/567/1604/10892/4092/941/3134/634/114548/6885/910/3554/1178/10859/909"
"GO:0002821","GO:0002821","positive regulation of adaptive immune response",111,0.519287731349894,2.10343774874037,0.00235294117647059,0.043881301080577,0.0341152370806892,1957,"tags=31%, list=11%, signal=28%","3122/64332/911/3123/913/3106/64581/3105/6891/9466/912/7037/5027/8809/51571/84807/3133/567/7124/112441434/54537/1604/3717/10892/10673/3134/118460/64170/6046/114548/6885/910/8767/3554"
"GO:0010885","GO:0010885","regulation of cholesterol storage",17,-0.781833542186462,-2.09041572122717,0.00181488203266788,0.043881301080577,0.0341152370806892,2242,"tags=65%, list=12%, signal=57%","10938/9619/5465/5467/10062/949/4023/948/19/54209/338"
"GO:0002507","GO:0002507","tolerance induction",25,0.706835936140196,2.0811673360995,0.0021505376344086,0.043881301080577,0.0341152370806892,1293,"tags=36%, list=7%, signal=33%","4067/3106/7128/3620/11213/3146/3133/326/10288"
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity",53,0.601156798123996,2.07905317488032,0.00216919739696312,0.043881301080577,0.0341152370806892,1031,"tags=34%, list=6%, signal=32%","3122/911/3123/913/3106/3105/6891/912/5027/51571/3133/26228/383/567/8807/6777/2150/3134"
"GO:0030835","GO:0030835","negative regulation of actin filament depolymerization",40,-0.640227071369901,-2.07773943724401,0.00185528756957328,0.043881301080577,0.0341152370806892,2629,"tags=35%, list=14%, signal=30%","2934/6709/29766/120/57482/10677/6708/85477/253725/29767/5962/6711/51474/822"
"GO:0045071","GO:0045071","negative regulation of viral genome replication",48,0.608387295422894,2.07553356650945,0.00214132762312634,0.043881301080577,0.0341152370806892,1410,"tags=33%, list=8%, signal=31%","4599/4940/4939/3434/8519/10410/9636/8638/5610/10581/7124/3609/60489/3669/10318/24138"
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation",49,0.608768141516428,2.07153065039445,0.00217391304347826,0.043881301080577,0.0341152370806892,2273,"tags=41%, list=12%, signal=36%","9308/3122/64332/3123/3662/3726/84807/3146/864/3718/604/10892/4092/941/80149/6046/114548/8767/57630/5914"
"GO:0046514","GO:0046514","ceramide catabolic process",17,-0.774738374081666,-2.07144512179556,0.00181488203266788,0.043881301080577,0.0341152370806892,2106,"tags=53%, list=12%, signal=47%","3073/10825/340485/2581/3074/4758/2760/427/950"
"GO:0019915","GO:0019915","lipid storage",79,-0.571906583590277,-2.06998722517332,0.0017825311942959,0.043881301080577,0.0341152370806892,2826,"tags=38%, list=15%, signal=32%","1374/10226/4864/718/6713/10938/9619/3988/3073/60526/5465/5467/57146/10062/8605/949/6646/123/3074/84266/32/2760/3685/4023/948/19/54209/57674/348/338"
"GO:0030149","GO:0030149","sphingolipid catabolic process",30,-0.678085323306114,-2.06296803749501,0.0018796992481203,0.043881301080577,0.0341152370806892,1603,"tags=40%, list=9%, signal=37%","3073/10825/340485/4074/2581/3074/2720/4758/2760/427/8879/950"
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels",57,-0.601027419761768,-2.0584685948648,0.00183150183150183,0.043881301080577,0.0341152370806892,2681,"tags=42%, list=15%, signal=36%","23461/4043/29949/10938/9619/3988/10347/3949/5045/2181/2235/949/6646/3162/302/5567/57552/4023/948/19/54209/348/7941/338"
"GO:0051452","GO:0051452","intracellular pH reduction",51,-0.60735927099364,-2.05720357808292,0.00182815356489945,0.043881301080577,0.0341152370806892,1449,"tags=39%, list=8%, signal=36%","23557/1182/533/9114/9296/523/3920/3916/8992/526/6556/51382/56833/54664/84679/2896/23312/1657/245972/8804"
"GO:0034340","GO:0034340","response to type I interferon",71,0.553945651255476,2.05127242188742,0.00227272727272727,0.043881301080577,0.0341152370806892,1597,"tags=31%, list=9%, signal=28%","4599/4940/4939/9023/3434/6772/8519/10410/9636/4615/7187/7474/10581/29883/26065/11274/81844/103/9641/84166/3093/56339"
"GO:0007040","GO:0007040","lysosome organization",101,-0.541453984724442,-2.05085853125917,0.00175131348511384,0.043881301080577,0.0341152370806892,3404,"tags=43%, list=19%, signal=35%","84286/91782/23120/120892/219931/2055/51172/55207/537/7030/3988/3073/29911/96459/57192/9897/23557/7805/533/57617/9296/79158/523/3920/3916/411/80208/84376/55737/23503/3074/200576/2548/51382/2475/54664/2896/53/1200/4647/8804/19/950"
"GO:0080171","GO:0080171","lytic vacuole organization",101,-0.541453984724442,-2.05085853125917,0.00175131348511384,0.043881301080577,0.0341152370806892,3404,"tags=43%, list=19%, signal=35%","84286/91782/23120/120892/219931/2055/51172/55207/537/7030/3988/3073/29911/96459/57192/9897/23557/7805/533/57617/9296/79158/523/3920/3916/411/80208/84376/55737/23503/3074/200576/2548/51382/2475/54664/2896/53/1200/4647/8804/19/950"
"GO:0051693","GO:0051693","actin filament capping",36,-0.643978470474811,-2.03646051654694,0.0018796992481203,0.043881301080577,0.0341152370806892,2629,"tags=36%, list=14%, signal=31%","2934/6709/29766/120/57482/10677/6708/85477/253725/29767/5962/6711/822"
"GO:0016042","GO:0016042","lipid catabolic process",248,-0.473730223796454,-2.03416151207609,0.0016260162601626,0.043881301080577,0.0341152370806892,2142,"tags=28%, list=12%, signal=25%","3988/34/83667/3073/22876/54677/134/10449/60526/3949/38/205251/57110/5335/5465/5467/10455/10825/5096/80339/1666/222236/9663/747/345557/5264/340485/1588/22933/1593/11057/83752/3033/5331/51171/201164/4074/8605/949/412/3032/56261/171586/63874/1545/10908/2581/215/3074/5095/2720/5333/151056/5051/5337/32/4758/51/2760/427/57552/11343/3417/3295/8879/4023/950/2517/7941/338"
"GO:0045061","GO:0045061","thymic T cell selection",21,0.71213328304778,2.03224662892036,0.00213675213675214,0.043881301080577,0.0341152370806892,1212,"tags=38%, list=7%, signal=36%","917/915/1236/972/2737/3714/326/3707"
"GO:0034377","GO:0034377","plasma lipoprotein particle assembly",20,-0.730230004358275,-2.03015781232387,0.0018450184501845,0.043881301080577,0.0341152370806892,2057,"tags=40%, list=11%, signal=36%","10347/2181/2235/6646/5567/19/348/338"
"GO:1903241","GO:1903241","U2-type prespliceosome assembly",25,0.68870013381594,2.02776931616109,0.0021505376344086,0.043881301080577,0.0341152370806892,4358,"tags=64%, list=24%, signal=49%","6628/9879/6627/6636/6635/27336/79753/6629/10262/6632/51639/11325/10992/6634/51634/6637"
"GO:0014002","GO:0014002","astrocyte development",32,-0.657668022052001,-2.02720491961716,0.00188679245283019,0.043881301080577,0.0341152370806892,982,"tags=31%, list=5%, signal=30%","351/4920/4763/2896/7431/7099/54209/4035/6280/6279"
"GO:0043484","GO:0043484","regulation of RNA splicing",162,0.472563905912859,2.0189879391698,0.00241545893719807,0.043881301080577,0.0341152370806892,3935,"tags=47%, list=22%, signal=37%","5935/1153/2521/81669/58517/57018/6427/3190/5394/10137/284695/26528/8227/54407/65110/3191/10209/10921/9584/6880/1655/6433/10284/4691/56943/1196/4116/3178/3188/10181/92906/9588/113146/57703/6432/23210/57060/6625/8882/7536/51341/58155/91746/65109/117143/1195/27097/2926/84081/27316/5725/6429/112869/10262/9589/11030/7009/56970/93624/55234/10629/22827/8850/3187/8683/27339/51574/10772/6431/23076/10659/1859/6314/4154/135295/6428"
"GO:0007042","GO:0007042","lysosomal lumen acidification",24,-0.694973967370484,-2.01440803234742,0.00185528756957328,0.043881301080577,0.0341152370806892,1449,"tags=42%, list=8%, signal=38%","23557/533/9296/523/3920/3916/51382/54664/2896/8804"
"GO:0045069","GO:0045069","regulation of viral genome replication",75,0.537103956989384,2.01133806776802,0.00230414746543779,0.043881301080577,0.0341152370806892,1468,"tags=32%, list=8%, signal=30%","4599/4940/4939/3434/3576/8519/10410/9636/8638/5610/596/10581/7124/3609/29883/1655/60489/3669/10475/103/10318/23367/24138/10465"
"GO:0002475","GO:0002475","antigen processing and presentation via MHC class Ib",21,0.704280926004659,2.00983800611079,0.00213675213675214,0.043881301080577,0.0341152370806892,1031,"tags=43%, list=6%, signal=40%","911/913/3106/3105/6891/912/3133/567/3134"
"GO:0097242","GO:0097242","amyloid-beta clearance",29,-0.657366869967656,-2.006994288251,0.00184162062615101,0.043881301080577,0.0341152370806892,2618,"tags=48%, list=14%, signal=41%","4043/3684/718/10347/3949/1595/3416/3156/1213/3480/948/54209/4035/348"
"GO:0046479","GO:0046479","glycosphingolipid catabolic process",15,-0.77253996143226,-2.00455794629559,0.00182815356489945,0.043881301080577,0.0341152370806892,2106,"tags=60%, list=12%, signal=53%","3073/10825/4074/2581/3074/2720/4758/2760/950"
"GO:0006099","GO:0006099","tricarboxylic acid cycle",31,-0.652532074156989,-2.00399215122228,0.00185185185185185,0.043881301080577,0.0341152370806892,3670,"tags=61%, list=20%, signal=49%","4191/2271/8803/47/6390/6391/8802/3421/8801/3419/6392/1743/50/5160/4190/4967/23530/48/3417"
"GO:0035459","GO:0035459","vesicle cargo loading",30,-0.657999340775393,-2.00185959208503,0.0018796992481203,0.043881301080577,0.0341152370806892,2679,"tags=57%, list=15%, signal=48%","5861/441294/8943/22937/10972/10959/375056/22872/100128553/4253/26985/10802/10484/63971/9632/10483/9871"
"GO:0016188","GO:0016188","synaptic vesicle maturation",24,-0.690617477634086,-2.00178058393947,0.00185528756957328,0.043881301080577,0.0341152370806892,3215,"tags=54%, list=18%, signal=45%","440279/528/537/23557/1182/534/9114/9296/523/526/51382/10497/6812"
"GO:0070391","GO:0070391","response to lipoteichoic acid",10,-0.854836810995369,-1.99545696453853,0.00180831826401447,0.043881301080577,0.0341152370806892,394,"tags=40%, list=2%, signal=39%","929/7099/948/54209"
"GO:0071223","GO:0071223","cellular response to lipoteichoic acid",10,-0.854836810995369,-1.99545696453853,0.00180831826401447,0.043881301080577,0.0341152370806892,394,"tags=40%, list=2%, signal=39%","929/7099/948/54209"
"GO:0001911","GO:0001911","negative regulation of leukocyte mediated cytotoxicity",21,0.697998744194216,1.99191026265257,0.00213675213675214,0.043881301080577,0.0341152370806892,1507,"tags=33%, list=8%, signal=31%","5272/3106/3105/3133/3134/1524/634"
"GO:0002456","GO:0002456","T cell mediated immunity",101,0.501559212789368,1.99166476927831,0.00232018561484919,0.043881301080577,0.0341152370806892,2155,"tags=32%, list=12%, signal=28%","3122/64332/911/3123/913/3106/3105/6891/912/259307/5027/8809/51571/3146/3133/177/383/567/1604/10892/4092/941/3134/326/3251/634/114548/6885/910/3554/2794/1178"
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",66,0.545933724444083,1.9915098459185,0.00228310502283105,0.043881301080577,0.0341152370806892,2273,"tags=33%, list=12%, signal=29%","9308/3122/64332/3123/3662/3726/84807/3146/177/864/3718/1604/604/10892/4092/941/80149/6046/114548/8767/57630/5914"
"GO:0010447","GO:0010447","response to acidic pH",20,-0.716202290603952,-1.99115849361961,0.0018450184501845,0.043881301080577,0.0341152370806892,1536,"tags=30%, list=8%, signal=28%","11261/9033/6714/1520/41/5176"
"GO:0048525","GO:0048525","negative regulation of viral process",74,0.535326000205919,1.99103240480145,0.00230414746543779,0.043881301080577,0.0341152370806892,1415,"tags=30%, list=8%, signal=28%","4599/4940/4939/9023/3434/4061/6772/8519/7538/10410/9636/8638/5610/4261/10581/7124/3609/60489/3669/10318/24138/7342"
"GO:0045906","GO:0045906","negative regulation of vasoconstriction",10,-0.852908631694012,-1.990955989889,0.00180831826401447,0.043881301080577,0.0341152370806892,1219,"tags=50%, list=7%, signal=47%","4313/3680/143872/659/3676"
"GO:0055088","GO:0055088","lipid homeostasis",118,-0.510262474592798,-1.98984590141401,0.00175438596491228,0.043881301080577,0.0341152370806892,2955,"tags=36%, list=16%, signal=31%","2055/3694/54206/4041/50640/23461/4864/9572/23788/10938/9619/3988/83667/134/727910/6836/3949/205251/1050/9975/2170/63892/80339/10062/10802/57333/3606/10087/949/63874/6646/2053/2805/215/31/706/51474/51/4023/19/54209/348/338"
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen",38,0.612655909589937,1.98717481708188,0.00212314225053079,0.043881301080577,0.0341152370806892,644,"tags=42%, list=4%, signal=41%","3122/3123/3115/3118/3113/3111/3105/6891/3120/972/3119/3117/3127/3108/3133/567"
"GO:0071347","GO:0071347","cellular response to interleukin-1",77,0.528067485913318,1.98542659128018,0.00230414746543779,0.043881301080577,0.0341152370806892,2579,"tags=31%, list=14%, signal=27%","1958/6367/1906/3576/8986/3656/4615/4790/6349/11213/4792/6351/8564/80149/6885/5600/3554/6352/10365/27316/9100/7528/7850/5609"
"GO:1903312","GO:1903312","negative regulation of mRNA metabolic process",85,0.515958562863788,1.98296957406393,0.00235849056603774,0.043881301080577,0.0341152370806892,4031,"tags=52%, list=22%, signal=41%","1153/2521/7538/4615/3190/9261/11044/1869/65110/3184/10921/6433/10284/8313/79048/10492/64282/3182/9641/2668/10949/23367/10644/5317/6432/57060/1996/8531/27316/5725/56478/6429/4904/90806/10605/23185/8683/10772/6431/66037/1859/10140/135295/79066"
"GO:0051235","GO:0051235","maintenance of location",280,-0.454200357070357,-1.98081182887314,0.00158730158730159,0.043881301080577,0.0341152370806892,2473,"tags=31%, list=14%, signal=27%","1374/10226/3192/5336/11013/2934/4864/718/6713/817/9446/1535/10938/1020/9619/30001/3988/808/10959/3073/51684/259266/60526/205251/5335/3098/55151/5465/5905/25/5467/7184/57146/57192/10062/2814/11079/23230/3586/5144/25998/2185/28952/55187/23345/825/5331/8605/949/3064/85477/10945/6646/54832/123/1627/3074/540/3708/5333/2548/7226/811/6546/2316/3709/706/84266/32/6261/2760/1234/9472/3685/3309/4023/948/19/54209/309/57674/84959/6280/348/6279/338/10345"
"GO:0006739","GO:0006739","NADP metabolic process",41,-0.605620752524358,-1.97897179568582,0.00185185185185185,0.043881301080577,0.0341152370806892,2839,"tags=46%, list=16%, signal=39%","65220/6888/2539/7086/4200/5226/9540/5091/7157/9563/1728/4190/6120/4199/2475/23530/32/3417/8514"
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity",121,0.481950728861117,1.97862556758353,0.00232558139534884,0.043881301080577,0.0341152370806892,1957,"tags=31%, list=11%, signal=28%","3122/911/3123/913/3106/64581/3105/6891/3815/912/7037/5027/8809/51571/9188/3133/26228/383/148022/567/7124/112441434/8807/54537/1604/10892/6777/2150/3134/118460/6810/170506/388325/114548/6885/910/3902/3554"
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process",74,0.530931345023748,1.97468740965407,0.00230414746543779,0.043881301080577,0.0341152370806892,1776,"tags=36%, list=10%, signal=33%","1153/2521/7538/4615/9261/11044/1869/65110/3184/81892/8313/79048/10492/167153/64282/3182/1736/9641/2668/10949/23367/92345/10644/5317/54888/170506/1996"
"GO:0097401","GO:0097401","synaptic vesicle lumen acidification",14,-0.779924314788769,-1.97336658711472,0.00182815356489945,0.043881301080577,0.0341152370806892,2779,"tags=64%, list=15%, signal=55%","528/537/1182/534/9114/9296/523/526/51382"
"GO:0055094","GO:0055094","response to lipoprotein particle",28,-0.655230367801708,-1.97086842294136,0.00186915887850467,0.043881301080577,0.0341152370806892,618,"tags=25%, list=3%, signal=24%","2207/7099/4023/948/19/54209/348"
"GO:0002819","GO:0002819","regulation of adaptive immune response",173,0.458413292744462,1.96978434482517,0.00242130750605327,0.043881301080577,0.0341152370806892,1957,"tags=28%, list=11%, signal=26%","3122/64332/911/3123/913/3106/64581/7128/3105/6891/9466/3726/912/7037/259307/5027/8809/51571/84807/121260/3146/3133/177/383/567/7124/3718/112441434/54537/1604/604/3717/10892/4092/941/10673/3134/118460/6830/634/64170/5585/80149/6046/114548/6885/910/8767/3554"
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity",112,0.484251892485076,1.96748446302568,0.00237529691211401,0.043881301080577,0.0341152370806892,1260,"tags=26%, list=7%, signal=24%","5272/3122/911/3123/913/3106/3105/6891/912/127544/4615/5027/51571/9103/1511/3133/177/26228/383/567/203068/8807/54210/6777/2150/146850/3134/1524/3251"
"GO:0008210","GO:0008210","estrogen metabolic process",20,-0.707116930622985,-1.96589971976336,0.0018450184501845,0.043881301080577,0.0341152370806892,1211,"tags=30%, list=7%, signal=28%","1588/1577/25976/1545/3295/8879"
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process",59,-0.5677445702339,-1.96036215021151,0.00180505415162455,0.043881301080577,0.0341152370806892,1951,"tags=31%, list=11%, signal=27%","3949/57110/2170/10062/376497/2181/10390/25979/79888/8605/949/23446/154141/171586/63874/10908/151056/7941"
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading",87,-0.53275346099597,-1.95910736039647,0.00174520069808028,0.043881301080577,0.0341152370806892,2164,"tags=29%, list=12%, signal=25%","558/81/7016/81848/9928/25/2049/11149/56672/5034/253725/2241/3676/811/2316/201294/1793/23603/3685/3695/6714/10461/4070/1601/8829"
"GO:0046637","GO:0046637","regulation of alpha-beta T cell differentiation",63,0.542673660444802,1.9579020192421,0.00226757369614512,0.043881301080577,0.0341152370806892,2273,"tags=35%, list=12%, signal=31%","9308/3122/64332/3123/3662/3726/84807/3146/2737/864/3718/604/10892/4092/941/3707/80149/6046/114548/8767/57630/5914"
"GO:1904645","GO:1904645","response to amyloid-beta",41,-0.599001068714785,-1.9573408203586,0.00185185185185185,0.043881301080577,0.0341152370806892,1219,"tags=32%, list=7%, signal=30%","4313/4363/351/4318/3676/23621/2048/3479/3480/7099/948/54209/4035"
"GO:0045056","GO:0045056","transcytosis",18,-0.719111003439686,-1.9556712441896,0.00179856115107914,0.043881301080577,0.0341152370806892,1188,"tags=50%, list=7%, signal=47%","5724/55737/8615/2217/1213/3480/6714/5284/4035"
"GO:0044703","GO:0044703","multi-organism reproductive process",141,0.465720536194355,1.95388595186622,0.00238095238095238,0.043881301080577,0.0341152370806892,990,"tags=16%, list=5%, signal=16%","2353/2354/5023/6696/1906/5743/3248/2192/7422/3726/81539/5997/1829/3620/5270/26528/54407/596/59350/6513/51738/92/6777"
"GO:0034383","GO:0034383","low-density lipoprotein particle clearance",22,-0.685813122569629,-1.95053192893674,0.00186567164179104,0.043881301080577,0.0341152370806892,2518,"tags=55%, list=14%, signal=47%","29949/10938/3988/3949/949/6646/3162/302/57552/948/54209/338"
"GO:0033344","GO:0033344","cholesterol efflux",49,-0.578868462587568,-1.94939615376369,0.0018450184501845,0.043881301080577,0.0341152370806892,879,"tags=33%, list=5%, signal=31%","23461/4864/9619/3988/10347/10062/80208/949/6646/6256/80820/19/54209/4035/348/338"
"GO:0009068","GO:0009068","aspartate family amino acid catabolic process",11,-0.827347504435079,-1.94691607542504,0.00186219739292365,0.043881301080577,0.0341152370806892,1422,"tags=55%, list=8%, signal=50%","2806/1743/2805/80150/113675/10993"
"GO:0044706","GO:0044706","multi-multicellular organism process",144,0.46228366204474,1.94418707780242,0.00233644859813084,0.043881301080577,0.0341152370806892,830,"tags=16%, list=5%, signal=15%","2353/2354/5023/6696/1906/5743/3248/2192/7422/3726/81539/2683/5997/1829/3620/5270/26528/54407/596/59350/6513/51738/92"
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity",147,0.461754307012588,1.9418523981274,0.00238095238095238,0.043881301080577,0.0341152370806892,2442,"tags=31%, list=13%, signal=27%","5272/3122/911/3123/913/3106/3105/6891/9466/912/7037/259307/5027/8809/51571/121260/3146/3133/177/383/567/7124/112441434/8807/54537/1604/604/10892/4092/6777/941/146850/3134/118460/6830/634/114548/6885/910/3902/3554/1178/116449/149840/10859/909"
