"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0044282","GO:0044282","small molecule catabolic process",296,-0.327241505117614,-1.60901997595593,0.00194931773879142,0.0405829142824114,0.0320866758538448,4480,"tags=38%, list=24%, signal=29%","64577/2582/10157/3033/84706/30/883/9582/414328/256356/9673/197257/1543/84750/1891/7157/161823/3099/208/8659/2639/1384/10449/3032/4245/84696/83667/6566/23659/5095/4521/4051/128/11315/51071/10930/5211/4860/123688/51005/2166/51181/440503/5465/54677/36/4357/23464/207/384/254552/11057/949/2806/5230/572/23498/1632/32/221937/3074/5226/2805/5213/9784/10295/5315/38/51816/25953/3098/8942/9123/23576/2184/89839/51084/11165/6817/80896/5106/4835/2109/113675/10007/5096/7263/3029/2584/130589/3028/3176/3101/6470/4942/9615/5860/7167/10994/221/2752/11332/2720/1892/2023/5223/2954/215/5973/80150/10993"
"GO:0030217","GO:0030217","T cell differentiation",264,0.336934823999399,1.60741272230267,0.00201207243460765,0.0405829142824114,0.0320866758538448,1493,"tags=16%, list=8%, signal=14%","9308/1958/1236/3575/917/11005/259307/3815/326/3552/3662/1960/1493/915/3122/8809/2355/84524/653519/146850/3553/7471/3111/677/5896/11221/3955/7248/3988/84695/8767/596/22890/1880/3561/8651/84807/55716/22806/602/1840"
"GO:0002237","GO:0002237","response to molecule of bacterial origin",289,0.33353724310208,1.60388138673132,0.00204081632653061,0.0405829142824114,0.0320866758538448,2268,"tags=24%, list=12%, signal=21%","1236/2353/3620/1291/4353/5739/7128/3248/3576/1268/3552/5054/4791/5743/1906/1668/11093/51135/6374/7412/1991/8106/2355/2149/1511/22900/6648/3587/8564/4792/3553/4318/4049/497189/11221/10221/79931/721/1373/6401/2920/249/8767/4790/115362/958/196/27250/23118/5027/4314/1734/57048/26273/3656/57402/6891/7189/4317/2706/4842/442909/2634/23729/9076/1728/64170/1604"
"GO:0006163","GO:0006163","purine nucleotide metabolic process",459,-0.311677944849117,-1.60126385841165,0.00194931773879142,0.0405829142824114,0.0320866758538448,4139,"tags=33%, list=22%, signal=26%","9551/57521/7157/25796/4700/51292/83666/4729/4907/1969/3099/126328/1740/54988/539/4832/4621/387712/2639/9567/83401/8802/481/5635/5515/6576/8801/2475/226/51071/5211/515/4860/3614/4722/3094/6622/51548/2272/5165/6774/60490/51181/4967/10591/5465/54539/10606/65220/64834/54677/351/8833/8050/4354/7040/254552/4190/9556/65990/3704/5230/22934/6391/4717/572/10380/23498/32/4723/8876/4726/56848/509/2982/2539/4720/353/706/221937/26137/5226/5160/7351/3615/5236/5213/9540/9759/516/5315/38/4728/3643/84188/3098/4725/3000/8942/30968/8514/7415/2766/4713/4710/64223/80347/3303/11165/6817/55229/4833/5106/84433/8694/9524/517/84532/7086/8459/6390/506/4716/4696/2584/339123/144811/518/3101/51024/4706/5901/4191/513/3939/142/2821/7114/498/9615/3418/7167/4522/11332/2023/5223/109/215/2597/6888/3479/9060"
"GO:0072594","GO:0072594","establishment of protein localization to organelle",413,-0.315009659380121,-1.60093710170615,0.001953125,0.0405829142824114,0.0320866758538448,4123,"tags=33%, list=22%, signal=26%","3308/10953/23513/7157/10758/1994/7917/55275/3099/58477/9049/10575/7249/5071/10456/57154/55823/378707/5569/3309/754/26985/10651/118424/4321/10574/9765/57602/581/27183/7855/727851/23787/84220/10134/84709/7203/23558/100287932/6950/79902/26517/6720/51548/9409/133022/6774/65057/6730/55705/1736/9804/652/5580/112869/10531/285190/9349/128866/100101267/7040/207/6850/22948/4851/54543/11261/4074/6734/79035/23203/7879/25813/8504/51271/8692/23788/3916/1191/29969/51684/5514/706/5371/54492/10762/9670/51307/6449/3098/26519/6396/8943/9531/84313/950/92609/8314/10073/5195/1894/10155/55198/9927/11331/983/8266/10204/999/23636/10055/5018/7805/5880/51160/80273/51024/7332/5901/29927/55764/131474/27092/54832/9631/10452/3838/10856/9648/948/23230/22885/4000/25836/5903/675/7175"
"GO:0060537","GO:0060537","muscle tissue development",298,0.331213497701056,1.60049273311992,0.00203252032520325,0.0405829142824114,0.0320866758538448,1367,"tags=16%, list=7%, signal=15%","1958/7273/2353/1281/1291/7422/2317/1901/6926/5997/1829/7832/1906/30812/23363/7049/407975/5915/2355/6331/8837/10521/10052/10848/55692/90/8736/1959/4878/5159/6443/467/2260/1655/844/9148/84525/7248/60485/1909/80208/596/4607/56983/5311/8913/30008/3688"
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process",227,-0.335623502113604,-1.59288511287134,0.00202020202020202,0.0405829142824114,0.0320866758538448,4040,"tags=33%, list=22%, signal=27%","161823/4700/83666/4729/4907/126328/539/4832/2639/83401/5635/6576/226/515/4860/3614/4722/6622/5165/60490/5465/54539/10606/65220/64834/8833/8050/7040/9556/65990/6391/4717/23498/32/4723/4726/56848/509/2982/4720/353/5160/3615/516/38/51816/4728/4725/3000/8942/30968/7415/4713/4710/80347/55229/4833/9524/517/84532/6390/506/4716/4696/518/6470/4706/513/142/7114/498/4522/11332/2023/109/9060"
"GO:0032496","GO:0032496","response to lipopolysaccharide",272,0.332756993697773,1.5918777897787,0.00204498977505112,0.0405829142824114,0.0320866758538448,2268,"tags=24%, list=12%, signal=21%","1236/2353/3620/1291/4353/5739/7128/3248/3576/1268/3552/5054/4791/5743/1906/1668/11093/51135/6374/7412/1991/8106/2355/2149/1511/22900/6648/3587/8564/4792/3553/4318/4049/497189/11221/10221/79931/1373/6401/2920/249/8767/4790/115362/958/27250/23118/5027/4314/1734/57048/26273/3656/57402/7189/4317/2706/4842/442909/2634/23729/9076/1728/1604"
"GO:0034470","GO:0034470","ncRNA processing",414,-0.313607740684823,-1.59154030148797,0.00196850393700787,0.0405829142824114,0.0320866758538448,4551,"tags=32%, list=24%, signal=25%","29960/55152/90121/22984/80135/29777/22803/54973/118460/11103/5822/51574/51441/57050/6125/27340/7157/10436/55651/51602/6232/51493/25896/16/8602/57647/25879/55687/54901/1787/54555/9875/55164/4234/6165/84944/57602/54059/10248/4204/81556/115939/54606/55226/54974/6428/51013/6774/1736/652/51018/85395/26024/6229/91893/51154/10360/23076/116461/54853/7040/207/10978/11224/6129/10528/23378/84916/50628/8270/51504/56931/65083/6230/27341/29997/54913/9136/9092/79039/54859/84520/10785/6227/5591/55253/64118/55661/3735/28987/122402/51010/5036/55756/9045/4736/9221/81605/114034/51002/6839/60528/6208/92856/221400/9775/23481/11022/26173/6202/6223/51593/6234/11137/27043/6209/6201/3028/2091/6895/23587/113000/9631/24140/6217/6194/6130/23246/51575/348180/55505/51095/201164"
"GO:0008544","GO:0008544","epidermis development",236,0.336869597943544,1.58735197014551,0.001953125,0.0405829142824114,0.0320866758538448,1215,"tags=16%, list=6%, signal=15%","5154/3853/3861/11005/1291/3848/3852/2317/3868/222223/3552/4014/6706/9079/6704/5583/3872/2355/388698/8837/144501/6431/23022/1490/10468/677/4665/2260/8626/60401/2810/6615/100287284/60485/596/286887/8202/1308"
"GO:0006457","GO:0006457","protein folding",195,-0.339799964992818,-1.58709501690805,0.00198019801980198,0.0405829142824114,0.0320866758538448,4333,"tags=34%, list=23%, signal=26%","2580/23753/10294/22824/10598/84750/3308/51645/64215/9049/10575/8570/2286/10283/3309/10525/10574/81562/3337/7203/6950/9601/4802/10130/3338/3326/22948/7841/9526/7466/5768/11140/1191/6892/6903/10471/10131/79982/64374/1155/811/23640/10105/6904/54788/23770/10961/9531/3303/27433/5202/6388/55898/5478/80273/80331/5479/10491/131474/5034/1676/10856/2896/9360/5903/26278"
"GO:0097529","GO:0097529","myeloid leukocyte migration",186,0.346209072792249,1.57305368093263,0.00205338809034908,0.0405829142824114,0.0320866758538448,1780,"tags=19%, list=10%, signal=18%","6367/1236/5919/3815/6351/7422/1843/2321/3576/6349/6346/3552/5054/1906/51135/6374/6369/1511/3553/566/1803/2013/4345/54210/2920/27202/6364/255231/928/177/30817/7057/5657/6352/5747/57402"
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion",234,0.33360749060867,1.56777072771277,0.00196078431372549,0.0405829142824114,0.0320866758538448,1732,"tags=16%, list=9%, signal=15%","9308/1236/3575/960/8013/259307/2534/9435/23308/3552/10148/1960/7412/3118/1991/3122/146850/3120/3553/3111/5896/11221/1803/6401/8767/22890/3127/3561/115650/8651/84807/3119/3105/177/1725/939/6352/3113"
"GO:0019058","GO:0019058","viral life cycle",276,-0.321509644065094,-1.56199078710615,0.00192678227360308,0.0405829142824114,0.0320866758538448,2446,"tags=25%, list=13%, signal=22%","128866/5119/3326/1915/4851/6614/949/57617/7879/11060/4864/5093/8692/3916/1956/940/6609/1234/26986/1525/9189/6780/7706/348/5045/3643/1487/7415/2934/975/6598/950/6590/6737/3303/3965/10155/53373/79677/8673/983/23137/11059/5478/51160/3695/7913/89853/6575/3693/30835/920/5479/1642/8091/6895/3956/3609/5034/3921/3838/1508/6404/6520/7153/55196/1514/2219/8829/4360"
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway",330,-0.314594680092444,-1.56186076302524,0.002,0.0405829142824114,0.0320866758538448,3582,"tags=32%, list=19%, signal=26%","10449/754/5831/10525/581/7186/11315/7417/2950/79156/10134/6672/7009/835/56917/9774/4722/3070/9521/26155/2729/5770/5326/27166/652/578/9500/84893/5580/26574/9958/4055/55179/207/79915/29949/4841/84289/10197/7466/572/5499/219790/8692/8876/1191/54978/10131/51588/5371/81618/1075/51499/219699/5519/10105/1495/57805/25946/1687/4150/10961/2876/5518/3082/3586/259230/3303/1032/3064/64114/1524/9821/23604/10399/5478/6647/8742/2771/7001/6188/6201/1984/51024/3655/293/142/4609/8743/55023/5034/7703/292/2023/6714/3479/672/4000/3148/2139/1514/8829/6280/6279"
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion",268,0.324670669814755,1.54933706178198,0.00204918032786885,0.0405829142824114,0.0320866758538448,3070,"tags=24%, list=16%, signal=21%","9308/1236/3575/960/8013/259307/2534/9435/23308/3552/10148/1960/7412/3118/1991/3122/1511/146850/288/3120/3553/3111/5896/11221/1803/6401/4301/8767/22890/3127/3561/115650/8651/84807/3119/3105/177/8728/10076/2651/1725/939/6352/3113/9223/7189/5170/5420/1326/1604/1947/1540/861/5329/3123/857/10630/3115/201627/941/3109/5345/3716/6605/51561"
"GO:0019216","GO:0019216","regulation of lipid metabolic process",234,0.327262399675445,1.53795230903267,0.00196078431372549,0.0405829142824114,0.0320866758538448,2748,"tags=24%, list=15%, signal=21%","1958/8013/5154/5919/3815/3248/8473/1268/3552/5743/634/338442/134429/51422/9390/345275/3358/6653/3553/1389/9023/1066/341/55294/9110/27122/6615/10347/2330/9563/22863/5468/23410/4790/11218/23541/94101/2147/3638/6662/8897/21/8622/442909/10580/51141/254013/57406/6095/3491/5525/2822/66036/857/54361/158219/225"
"GO:0034248","GO:0034248","regulation of amide metabolic process",407,-0.302495377260209,-1.53653583123475,0.00193423597678917,0.0405829142824114,0.0320866758538448,4212,"tags=31%, list=23%, signal=25%","4849/84962/51441/6125/57521/7157/8667/10600/1994/64215/53918/1613/573971/23178/3192/16/208/29118/29095/2185/274/83667/8864/2309/2475/23654/7555/23367/1975/10209/55226/23019/6622/84769/29904/5165/64410/20/340719/10642/8664/8892/54505/494327/5580/60678/351/60558/1660/8637/207/7132/10657/10767/4869/9475/7466/1978/5914/23034/56931/6199/5499/63935/84305/1191/56848/406954/10131/940/54859/26135/6134/8662/811/26986/6195/25946/5315/57721/92196/54915/6203/5591/348/4691/4904/27335/950/6472/64223/5036/6191/708/3276/9221/7458/10399/143244/1611/6208/9775/1981/54890/6188/6093/1984/23521/6470/6895/23587/5436/1938/6949/64127/2235/3609/5223/9619/23191/2597/1612/3479/7298/9669/7175"
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion",314,0.314927076292737,1.53265416569419,0.002,0.0405829142824114,0.0320866758538448,1732,"tags=16%, list=9%, signal=15%","9308/1236/3575/960/8013/3620/259307/2534/9435/23308/3552/10148/5074/1960/383/1493/7412/3118/1991/3122/84524/6385/1511/146850/3120/3553/387597/3111/5896/11221/868/1803/6401/284194/84695/8767/22890/3127/3561/115650/8651/84807/3119/3105/177/1840/1725/939/6352/135/3113"
"GO:0043434","GO:0043434","response to peptide hormone",335,0.311460262032748,1.53078804853578,0.00199600798403194,0.0405829142824114,0.0320866758538448,1174,"tags=16%, list=6%, signal=15%","1958/2353/8013/1281/1291/5919/374/2195/4041/8473/847/130399/55532/8835/7832/112/5743/1906/634/7049/6715/1277/8837/6431/9882/694/5791/6653/4929/3553/6773/7471/1959/677/1545/123041/6443/56729/1373/5313/4921/7248/7076/1909/249/80318/5468/80339/51738/7442/4790/2200"
"GO:0061448","GO:0061448","connective tissue development",201,0.332620803164065,1.52698919058112,0.00199203187250996,0.0405829142824114,0.0320866758538448,2849,"tags=23%, list=15%, signal=20%","1958/960/1281/1291/8313/4041/23314/1289/1906/30812/5915/2355/1277/8837/59350/1490/6653/5159/3696/2260/5310/6615/7076/3988/5468/81029/51738/399979/129642/9462/7482/4088/6662/9517/656/85477/2254/3491/861/2822/657/151449/2202/8609/5562/2261"
"GO:0052548","GO:0052548","regulation of endopeptidase activity",208,0.329644822299898,1.518777552979,0.00200803212851406,0.0405829142824114,0.0320866758538448,2712,"tags=24%, list=14%, signal=21%","27074/330/7078/960/5272/7422/2534/3092/130399/5054/22861/355/64065/5265/5270/2149/22900/4318/331/2152/2810/144568/7076/8530/5468/8767/9806/1942/177/4088/7057/58484/3053/9966/56616/317/83874/8434/64581/647174/4898/400410/64170/1944/112399/5329/329/9447/5684/79886"
"GO:1901652","GO:1901652","response to peptide",411,0.301303495166068,1.51454438952056,0.00205761316872428,0.0405829142824114,0.0320866758538448,1193,"tags=15%, list=6%, signal=14%","1958/2353/8013/1281/1291/5919/374/2534/2195/7128/4041/8473/847/130399/55532/8835/7832/112/5743/1906/634/22861/7049/7412/2355/6715/1277/8837/6431/4792/773/9882/694/5791/6653/4929/3553/6773/4318/7471/1959/677/1545/123041/6443/56729/1373/5313/4921/7248/7076/1909/249/80318/5468/80339/51738/7442/8767/4790/2200/958"
"GO:0043087","GO:0043087","regulation of GTPase activity",249,0.31863501365473,1.51109351336393,0.002,0.0405829142824114,0.0320866758538448,3372,"tags=24%, list=18%, signal=20%","6367/9912/6351/5996/79735/153020/6349/6346/55558/6369/2149/10235/25780/23158/9882/84144/6281/259173/119016/7248/10276/958/6364/9649/414189/3688/6792/115727/58504/51520/5657/6352/221472/11138/5747/8874/83874/5909/57533/6004/22930/4233/9448/202243/253959/116985/1123/26086/81565/23380/2049/375790/102724862/57589/51735/10156/642517/8412/3987/55103/10681"
"GO:0060627","GO:0060627","regulation of vesicle-mediated transport",423,-0.296934664782663,-1.51017532390348,0.00198807157057654,0.0405829142824114,0.0320866758538448,2955,"tags=25%, list=16%, signal=22%","7260/114781/84058/6622/5867/5579/29904/5770/20/55697/10062/1609/4043/717/140885/29763/1020/4289/6850/4851/301/5879/949/1445/23557/26119/23086/57617/11314/1902/7879/2242/10211/79890/257364/83849/613/11252/3916/1191/56848/10675/5594/3745/6609/6556/1173/811/201294/9784/7376/348/3643/10326/3689/4771/392/7430/23400/10938/1535/3965/25/10815/55198/11151/9230/10399/8673/80055/302/967/729230/146722/6647/5595/5880/51160/2771/375/6093/2212/1265/2207/80331/396/1175/718/1601/929/5605/64127/85439/60/71/9783/4035/933/6714/10461/948/2209/93664/2219/8829/22876"
"GO:0042110","GO:0042110","T cell activation",474,0.295509543593208,1.50911251908917,0.00204498977505112,0.0405829142824114,0.0320866758538448,1919,"tags=17%, list=10%, signal=16%","9308/1958/1236/3575/960/917/11005/3620/259307/3815/326/911/2534/23308/3552/10148/3662/634/5074/1960/383/1493/7412/915/3118/3122/8809/2355/84524/6385/653519/1511/146850/3120/3553/387597/7293/7471/3111/677/5896/11221/868/1803/3955/7248/3988/284194/8451/84695/8767/596/22890/1880/3127/3561/115650/8651/84807/3119/3105/8995/55716/177/22806/5027/602/1840/4088/84101/1178/1725/939/6352/135/3113/924/100507436/673/7189/28639"
"GO:0007005","GO:0007005","mitochondrion organization",469,-0.292116046155372,-1.50636712428653,0.00194931773879142,0.0405829142824114,0.0320866758538448,4123,"tags=30%, list=22%, signal=24%","3308/80224/7157/1267/4700/3954/9361/90529/3099/126328/7249/5071/4832/80821/10456/80119/3980/89941/84233/10449/83667/10651/57602/581/25915/7855/113115/11315/7417/23787/55101/4358/84709/2011/5339/64756/1347/54974/389203/644096/4722/26517/6720/6622/2729/9804/27166/154791/578/54539/124997/124045/207/51295/23130/493856/54543/26073/192111/4717/572/139341/25813/84273/23788/11140/1191/54978/55969/4720/706/65991/54471/400916/7351/51499/1525/10105/57805/9167/56270/81858/4728/4725/26519/23770/30968/2876/57190/4713/4710/4534/54968/23400/3082/92609/3303/89839/3064/7416/8834/9821/10989/10533/1763/9927/23277/11331/6240/4716/5018/6790/4696/3799/91647/7386/3028/192286/1890/51024/4706/513/293/142/131474/64127/54832/8743/10452/292/51375/10493/84266/3479/23230/4000/2139/201164/2034"
"GO:0007517","GO:0007517","muscle organ development",247,0.317410451275659,1.49987297916226,0.00199600798403194,0.0405829142824114,0.0320866758538448,1376,"tags=14%, list=7%, signal=13%","1958/7273/2353/1281/1291/825/10409/2317/1901/1293/7832/30812/575/1960/104/7049/8837/10521/55692/8736/1959/497189/6443/467/1655/844/9148/1909/80208/596/4607/30008/3688/1106"
"GO:0002250","GO:0002250","adaptive immune response",386,0.299417691097342,1.49424694145925,0.00203665987780041,0.0405829142824114,0.0320866758538448,3070,"tags=25%, list=16%, signal=22%","27074/3575/917/913/10462/259307/326/911/2534/7128/23308/89857/4791/10148/3662/634/3512/383/9466/1493/716/915/3118/23180/3122/8809/3134/9390/9214/3120/3553/4049/3111/5896/11221/608/721/2013/54210/7248/84695/8767/22890/1880/958/3127/196/115650/255231/84807/3119/3105/8995/177/5027/602/1178/909/939/3113/8417/8284/51311/924/9025/100507436/214/6891/3554/730/7189/28639/54941/64581/5909/660/3383/64170/1604/910/3140/127544/6095/83700/3123/112441434/10990/57823/3115/8792/5971/941/7158/3109/23411/3716/165918/51561"
"GO:0045785","GO:0045785","positive regulation of cell adhesion",400,0.29705738887289,1.48984238416261,0.00204081632653061,0.0405829142824114,0.0320866758538448,3070,"tags=24%, list=16%, signal=20%","9308/1236/3575/960/8013/259307/7422/2534/8784/9435/23308/2335/3552/10148/3678/1960/10085/7412/3118/1991/3122/6385/1511/146850/288/3673/3120/3553/25890/3111/6281/5896/566/11221/1803/2013/6401/4301/3915/7248/8767/9806/22890/3127/3561/115650/30008/8651/84807/3119/6810/3105/8995/177/8728/4088/1012/284217/10076/3675/2651/1725/939/6352/3113/8874/9223/673/7189/5170/9448/5420/1326/1604/1947/1540/3491/80005/861/5329/3123/857/54361/10630/3115/27185/201627/4739/941/3109/5345/1021/3716/6605/51561"
"GO:0060326","GO:0060326","cell chemotaxis",236,0.316012551243886,1.48907217769102,0.001953125,0.0405829142824114,0.0320866758538448,1224,"tags=15%, list=7%, signal=14%","6367/1236/7852/5919/3815/6351/7422/1901/1843/2321/3576/6349/6346/5054/58191/1906/1960/6374/7412/6369/1511/2867/3553/5159/566/9023/1130/2260/1803/54210/643/2920/1880/27202/6364"
"GO:0051493","GO:0051493","regulation of cytoskeleton organization",451,-0.289660151171002,-1.48699932969418,0.00192307692307692,0.0405829142824114,0.0320866758538448,3887,"tags=30%, list=21%, signal=25%","2885/10519/1613/3192/29899/5071/10456/128272/2185/10263/59341/9087/57731/274/85458/23299/7454/58526/1436/653440/3055/2475/7226/93323/23370/4281/4204/7840/9353/2011/7408/6622/23406/85360/10432/24142/5364/157922/221150/57175/11013/5580/9639/7043/10109/128866/387/5119/4733/29109/5879/7016/9793/2314/4869/9475/3984/1902/81624/2242/5756/81873/5216/55142/9168/5594/6047/220134/10142/391/4703/253260/22843/6869/23325/6904/23187/348235/2934/79598/4771/5881/64223/2909/26586/10300/3303/25/23607/7082/1894/54828/11151/9948/84722/11344/5202/832/10788/5595/23636/54942/55845/55201/6188/375/6093/22974/10615/57580/10982/7114/342184/822/7984/163786/375189/71/899/4035/4070/3925/10460/10174/85459/23191/5347/284266/672/81930/2241/324/55704/7175/8829/6280/6279"
"GO:0006417","GO:0006417","regulation of translation",348,-0.297772517472965,-1.48500300151579,0.0019723865877712,0.0405829142824114,0.0320866758538448,4212,"tags=30%, list=23%, signal=24%","4849/84962/51441/6125/8667/10600/1994/64215/53918/1613/573971/23178/3192/16/208/29118/2185/83667/8864/2309/2475/23654/7555/23367/1975/10209/55226/23019/84769/29904/64410/340719/10642/8664/8892/54505/494327/60678/351/60558/1660/8637/207/10657/10767/4869/7466/1978/5914/23034/56931/6199/5499/63935/84305/406954/10131/940/54859/26135/6134/8662/811/26986/6195/25946/5315/57721/92196/54915/6203/5591/4691/4904/27335/6472/5036/6191/708/3276/9221/7458/10399/143244/1611/6208/9775/1981/54890/6188/1984/23521/6470/6895/23587/5436/1938/6949/2235/3609/23191/2597/1612/7298/9669/7175"
"GO:0022407","GO:0022407","regulation of cell-cell adhesion",398,0.295544692290057,1.48128093610244,0.00202839756592292,0.0405829142824114,0.0320866758538448,1753,"tags=16%, list=9%, signal=15%","9308/1236/3575/960/8013/3620/259307/7422/2534/9435/23308/3552/10148/634/5074/1960/383/1493/7412/3118/1991/3122/5270/84524/6385/1511/146850/288/3120/28984/3553/387597/7471/3111/5896/11221/868/1803/6401/4301/284194/84695/8767/22890/3127/3561/115650/3557/928/8651/84807/3119/3105/177/8728/1840/10076/2651/1725/939/6352/135/3113/5747"
"GO:0042060","GO:0042060","wound healing",334,0.300683658865898,1.47491479870785,0.00201207243460765,0.0405829142824114,0.0320866758538448,1808,"tags=16%, list=10%, signal=14%","3043/7852/960/5154/79026/5023/1281/3853/3848/953/7422/7128/2335/3552/5054/5341/1289/1906/634/11093/3678/6521/5265/5270/2149/6385/1606/1511/8837/7980/6431/3673/7450/6281/2153/2152/4921/7076/5468/2815/958/2039/928/3688/2147/9002/4088/7057/3053/135/5747/171389"
"GO:0009617","GO:0009617","response to bacterium",488,0.288675785998995,1.47391274965384,0.0020703933747412,0.0405829142824114,0.0320866758538448,2273,"tags=21%, list=12%, signal=19%","1236/3575/2353/3853/11005/3620/1291/5919/4353/5996/5739/7128/3248/3576/89857/1268/3552/5054/4791/5743/1906/575/1668/11093/3512/22861/51135/9466/5199/6374/7412/1991/6565/140733/8106/306/2355/2149/1511/22900/84419/6648/3587/8564/4792/3553/4318/1571/331/4049/497189/566/11221/10221/1130/79931/721/1373/54210/6401/54757/2920/249/8767/4790/115362/958/6364/196/27250/23118/3105/22806/5027/4314/602/2147/1734/57048/58484/26273/3656/57402/55125/171389/100507436/10133/6891/7189/4317/2289/2706/4842/442909/2634/23729/9076/1728/64170/1604/129530"
"GO:1903131","GO:1903131","mononuclear cell differentiation",395,0.29404517501546,1.47049391656891,0.00204081632653061,0.0405829142824114,0.0320866758538448,1689,"tags=15%, list=9%, signal=14%","9308/1958/1236/3575/2353/917/11005/259307/3815/326/1316/7422/3552/3662/1960/1493/7412/915/407975/3122/8809/2355/2322/84524/81501/653519/146850/3553/7471/3111/677/5896/11221/3696/3955/7248/3988/5468/84695/8767/596/22890/1880/3561/3601/8651/84807/3688/55012/55716/177/22806/602/1840/84101/23228/5657/939"
"GO:0030855","GO:0030855","epithelial cell differentiation",466,0.285214437997796,1.45045759219565,0.00206611570247934,0.0405829142824114,0.0320866758538448,3026,"tags=23%, list=16%, signal=20%","7852/3853/3861/11005/1291/3848/3852/10409/7422/2317/1901/2195/6926/3868/3552/2668/5054/4014/1906/30812/634/6706/353116/6704/5583/3872/5915/2355/8837/1266/57103/144501/6431/23022/3673/694/1645/10468/90/3553/4318/367/7471/677/1066/1373/2260/8626/4301/10765/2810/3988/56898/60485/1909/7484/5468/81029/286887/8202/286451/54507/3880/1003/4088/284217/360/23581/6662/6703/10152/7068/159989/5170/9139/1028/5753/3383/4233/153562/5420/9076/25932/8928/10628/688/170302/90410/57826/10818/81569/81537/857/54361/10630/151449/7357/4831/10365/8609/4610/1027/51057/1775/93/117531/1021/6608/5908"
"GO:0030098","GO:0030098","lymphocyte differentiation",354,0.290965517558874,1.43572228985718,0.00202429149797571,0.0405829142824114,0.0320866758538448,1689,"tags=14%, list=9%, signal=13%","9308/1958/1236/3575/917/11005/259307/3815/326/1316/3552/3662/1960/1493/7412/915/407975/3122/8809/2355/2322/84524/653519/146850/3553/7471/3111/677/5896/11221/3955/7248/3988/84695/8767/596/22890/1880/3561/3601/8651/84807/3688/55012/55716/22806/602/1840/84101/23228/939"
"GO:0009896","GO:0009896","positive regulation of catabolic process",475,-0.276502950866098,-1.42726245178349,0.00193050193050193,0.0405829142824114,0.0320866758538448,3965,"tags=30%, list=21%, signal=24%","1994/7917/10524/4478/84231/8570/7249/6613/3192/207063/5071/208/5886/2185/57154/55823/9567/85456/91304/28952/83667/5704/51099/581/139285/2309/11315/151636/2475/26259/23376/79156/10134/53840/56829/23367/149628/9978/23019/6622/51548/51343/6829/6811/2729/5770/20/26234/340719/10642/258010/440503/5465/5580/91445/351/29763/6794/1660/207/8131/23130/10444/219988/9475/28960/7879/7466/572/79899/23034/257364/83547/1191/27257/55070/64115/29997/406954/26137/124245/140462/23640/26986/57721/54915/6449/348/5049/5045/3643/4904/9531/84900/7415/975/6737/7430/10043/64223/51010/79888/3303/3064/8078/7416/6923/9821/53373/8754/10533/10399/4946/340061/5127/5595/7805/6790/8742/54890/51160/580/6093/1642/5436/134/5702/1601/79016/64127/51514/292/84219/4035/51375/215/1612/3479/5347/324/5286/991"
"GO:1903829","GO:1903829","positive regulation of protein localization",410,-0.280410327700709,-1.42496090803496,0.00194174757281553,0.0405829142824114,0.0320866758538448,3934,"tags=30%, list=21%, signal=24%","3265/1969/94121/4478/10519/10575/8111/29899/5071/208/55823/83667/2151/118424/10574/57602/7855/11315/151636/55741/7042/10134/2621/51112/5122/7531/7203/10541/149628/6950/6622/56262/51548/5579/79567/56257/1736/652/5580/5780/7043/65220/6794/26229/3326/65985/7040/207/1020/22948/54543/11261/7016/4869/51614/9475/23086/572/79899/257364/8692/1956/7443/10445/3745/391/54471/5213/50855/80184/7376/1387/9531/2048/3689/975/4771/7430/23400/55691/8314/1399/23607/1894/10155/8536/5106/8754/10399/57555/4946/983/999/5478/4038/23636/10055/1981/5880/51160/3799/3767/79971/51024/7332/54795/5901/3985/142/7984/4035/9619/6714/2037/85459/3479/5347/9585/22885/9662/324/5108/55704/7175"
"GO:0043068","GO:0043068","positive regulation of programmed cell death",452,-0.275884275409791,-1.41760146093444,0.00191938579654511,0.0405829142824114,0.0320866758538448,2717,"tags=23%, list=15%, signal=20%","4488/5326/101927423/27166/652/578/9500/84893/5580/7043/26524/5293/23076/5551/4055/150094/7040/3482/7132/1020/6850/4851/29949/84289/84187/7421/1902/10999/572/138429/5499/8692/23788/8876/1191/56848/51588/706/5371/5524/650/81618/6609/51063/1075/5654/5519/1495/57805/1687/25855/5591/79845/2934/5518/3586/10300/708/3965/1785/25/3064/1894/1869/23604/10533/10399/9927/10795/29844/81030/6647/7805/8742/5335/25803/6188/6201/580/1984/51024/3655/3956/142/4332/8794/4609/3399/8743/80034/1676/6194/6714/1509/1612/3579/2896/4605/7153/324/1514/3486/6280/6279"
