"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3","CTRL_Veh_0_vs_AD_Veh_0_pvalue","CTRL_Veh_10_vs_AD_Veh_10_pvalue","CTRL_Veh_0_vs_CTRL_Veh_10_pvalue","AD_Veh_0_vs_AD_Veh_10_pvalue","CTRL_Veh_0_vs_AD_Veh_10_pvalue"
"GOBP_CYTOPLASM_ORGANIZATION",0.406608505458821,0.0604759968619609,0.217655333135349,0.356415098775479,0.250315035255716,0.295633779694336,-0.3446507457925,-0.733852115923896,-0.425297665150753,0.0802086048511252,0.238570214290802,0.196244933259116,0.00995008849947536,0.0950685391396626,0.549895933302447,0.0185446672509586,0.646212136445323
"GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION",0.294190308532844,-0.00998157079822096,-0.0619787785880504,0.040546769554858,0.0313345882949692,0.274924186427805,-0.467155315976635,-0.460875340032396,-0.505299544906855,0.422091834756917,0.371842646867227,0.31930812628985,0.0364297058539549,0.0708197817466555,0.777938759325432,0.000186206546973145,0.107503055413087
"GOBP_GOLGI_ORGANIZATION",0.20208461874529,0.0332897838086099,-0.190891949717399,0.163388805661491,0.120259797291562,0.364244880247872,-0.431852762434574,-0.397114804855134,-0.514364433205806,0.328532435789331,0.383837086094032,0.341752787228337,0.0455425265762464,0.209393172176024,0.224856303809745,0.000322065809220883,0.0948745776506735
"GOBP_VACUOLAR_ACIDIFICATION",0.265478405173195,0.312533679911948,0.202259378461948,-0.344074765798011,-0.263555272807755,0.195717520450275,-0.28677624586427,-0.373695973413549,-0.458532913906876,0.555303151496736,0.440280325888451,0.172124306755396,0.000946479188977201,0.0687879085777243,0.137397508705876,0.0112347858818721,0.374222854043109
"GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE",0.352225823348289,0.259942252859902,0.0856935774203613,-0.115289512241794,-0.272595306486256,-0.15592492862856,-0.331155958889607,-0.263849379356325,-0.472188941970875,0.519553122752003,0.388198897530824,0.123588733342828,0.00483390621947545,0.0319507713900703,0.0164593044908562,0.0126679737431749,0.478240690170656
"GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION",0.0862310519129841,0.163627695968743,0.036066415076852,-0.454061831693933,-0.399845414154811,0.0761656485966111,-0.132467749319423,-0.282846824462449,-0.461640497640362,0.541285385137371,0.466951691392276,0.129584174389786,0.0411817886951571,0.0427124734869167,0.164758600911309,0.0155459668898433,0.145581263858706
"GOBP_CELL_CELL_JUNCTION_ASSEMBLY",0.032162217992817,0.11069884331135,0.0435956048091926,0.156485812176139,0.0585576337367597,-0.00090209616228884,-0.150010766914838,-0.177514111704844,-0.0907730754309526,0.173451249549167,0.0279141273318546,0.199956978959911,0.00473848658505378,0.427015757899212,0.870294704464021,0.0211573383529023,0.315860766357117
"GOBP_MITOTIC_SPINDLE_ORGANIZATION",0.202370620436672,-0.0126362895938779,-0.122021137036406,-0.0658190224925225,0.0146548897419984,0.351795906786411,-0.461246916935493,-0.422767435447424,-0.471048668919859,0.203319314903269,0.0784949129377468,0.153656325581178,0.0354181823833592,0.763531536919084,0.653872800413203,0.00119500196574041,0.328312559152645
"GOBP_MITOTIC_NUCLEAR_MEMBRANE_DISASSEMBLY",0.234836285776321,0.154999837786161,0.0777164236513174,0.430300043465525,0.610393960361363,0.543552760395438,-0.685737865090225,-0.573209092980619,-0.6599193393516,0.294497451765524,0.286074744065657,0.117509933029749,0.000238125097032342,0.019625208742177,0.00620054445066598,0.000653302054205145,0.35696006153481
"GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION",0.109760307424184,-0.0142286639295543,-0.085996686574212,-0.186598602627749,0.192580652318599,0.347032692580404,-0.464779890847024,-0.47653585728197,-0.55100749814931,0.236855305200973,0.169901492877995,-0.0022752329184848,0.00504262993926349,0.928059288932148,0.554173055362219,0.00643116622856463,0.226104379720521
"GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",0.119680064985014,0.260971444418144,0.0366152214307768,0.0885183601808587,0.100793920503183,0.262898279407405,-0.415026646701404,-0.481557861728672,-0.481288354884717,0.376403338525727,0.335914317214553,-0.0532494822851879,0.00676871096755588,0.676906281132171,0.89928899843651,0.0354737118623697,0.633828550182255
"GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS",-0.176854718926622,-0.145724223716324,-0.23627338179248,-0.332732534800226,-0.0190494830766353,0.0289038821723555,0.184092089943583,0.325166268241162,0.285164301968936,-0.19900124835534,-0.264339395654719,0.00876697849312602,0.00172593708220917,0.771163015049254,0.563000801524368,0.0208149228791454,0.720717541137845
"GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION",0.271763470503232,0.0560252258615382,0.114775104757727,-0.215383933171305,-0.0652066324632407,0.367554198523704,-0.503138407207107,-0.313052057006181,-0.454410638312391,0.0756796657911747,0.0688248035829386,-0.1062080652984,0.0028111230173247,0.936627497549145,0.577246273992631,0.00614371278035455,0.199595178923118
"GOBP_CELL_ADHESION",0.0177751941372689,0.098727860618951,0.0892337743817592,0.155412359787798,0.156944581271707,0.102033032799383,-0.282200740164778,-0.256902774602795,-0.165359440076675,0.19291405365138,0.193302831973192,0.0956998838416966,0.00320647762741702,0.58574061611219,0.0978108343174051,0.00123406445272651,0.0935206075944861
"GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION",0.0737943869621017,0.101878457382308,0.167070159620726,0.137586645454001,0.0858930510447577,0.0781697463137831,-0.347193046099472,-0.320665732396955,-0.249850570193004,0.231117023697671,0.219248528981652,0.130991904001387,0.000474843441557481,0.078277494585599,0.704959260633737,0.000323176680869043,0.132179142110232
"GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",0.176239095466903,0.0540780082770528,-0.0846028015656973,0.117728397013991,0.144124907006411,0.129726814998785,-0.28848740264195,-0.250807521449143,-0.177957420897059,0.105514980665257,0.229220997978658,0.133570853787172,0.0458837363591913,0.567595290027207,0.390364827074217,0.00145575066526223,0.293067077583255
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",0.177296317093385,0.0165854727242878,-0.09721987610159,0.164037997083694,0.138568260858444,0.211063032738289,-0.374304521513197,-0.29923772511595,-0.316357830332004,0.278847361430084,0.304388497356547,0.162447949614931,0.0367368976526489,0.212808614334959,0.218049688272303,0.00130869782689245,0.0945524669150973
"GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER",-0.0930912387824963,-0.0935878028255957,-0.0333476559260195,-0.264881108918381,0.0840583950879756,-0.187914178860308,0.338403010082787,0.271738545925552,0.237393291673545,-0.114819344984734,0.0321589345946576,0.0421954595517484,0.00107932782463829,0.422728555914975,0.687891569145885,0.0126737239824922,0.363433228179378
"GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",-0.0223755560763791,0.0580716794701549,0.116639916167656,0.311725830830197,0.166077273739579,0.0793513518582945,-0.197527891006012,-0.0967359724496974,-0.0919283413152737,-0.0382668473648999,0.118190072992749,0.0336816729025297,0.0286537801053835,0.154316899346927,0.178366940965797,0.0464965689491313,0.841749411598156
"GOBP_NOTCH_SIGNALING_PATHWAY",0.0134727076385736,0.0660573632421932,0.0989933628249663,0.142698729163737,0.136568889750033,0.19535924173952,-0.303461422287364,-0.326201931007489,-0.221725242649253,0.303592560919316,0.284860960815457,0.0160478356231016,0.00132682992944406,0.689560443595606,0.0375826279611147,0.0249309241954731,0.262735670068042
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NOTCH_RECEPTOR_TARGET",0.267169160598438,0.0624383759048093,0.0732074644965872,0.489893408233276,0.305111492303135,0.5466075236874,-0.556638461597787,-0.45736391011565,-0.418267295022995,0.329150180452637,0.47276047656083,0.196125695712949,0.00294999462258834,0.349783058282727,0.0342306267896636,0.00290865640470722,0.131269709727812
"GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0.0550722216243121,0.140464757191785,0.0108137440984772,0.150771201351718,0.278360638282617,0.128308747872972,-0.335482224099584,-0.344347632112447,-0.348187268942447,0.297887129782061,0.114679467540869,0.147980465896631,0.00796744304285577,0.989412750647335,0.126981460706798,0.010868079171306,0.167391359401417
"GOBP_CELL_CELL_SIGNALING",0.0552929900453476,0.0882723588263983,0.0422950189745425,0.105401491269705,0.120055914158779,0.059804305482262,-0.188142124222614,-0.182653553808169,-0.138378790873951,0.149726702548147,0.119593590343638,0.0511349725425786,0.000415453565778447,0.753057015421688,0.223712243543902,0.00328945118434526,0.262812690514956
"GOBP_NEUROTRANSMITTER_SECRETION",0.238548365314504,0.0898331895571769,0.0509076195422434,0.0703968510166648,0.0382720915814232,0.064840188416986,-0.198733658388448,-0.237464001413757,-0.254121070680636,0.225785965937844,0.177429424008294,0.0675118978653414,0.0184331461141798,0.163759685410981,0.352769529224601,0.00831515377793693,0.701954167941365
"GOBP_ENSHEATHMENT_OF_NEURONS",0.152399150315522,0.220817621471432,0.21470175504819,0.0216406445668865,-0.0314314297173958,0.255840750537064,-0.26391724261358,-0.359136389717385,-0.321302654698157,0.263023861913788,0.228682221114725,0.24798287598522,0.00018402437119389,0.201957002229356,0.324804032707533,0.0008839104034964,0.132424566786539
"GOBP_FEMALE_GAMETE_GENERATION",0.197744688596238,0.0468755710915807,0.0874097419959077,-0.0447954447087103,-0.100983156083576,0.165819748818441,-0.23849512563092,-0.230121576159549,-0.259886753302626,0.0825647406948318,0.0302040263608377,0.0664828867228495,0.0132902688513788,0.582732046285757,0.34143759398008,0.00031458579092371,0.378644908410572
"GOBP_INSEMINATION",-0.357876671388303,-0.298352095160952,0.0248360400840275,-0.168897237518091,0.174969401343384,-0.552930471175594,0.273577042151722,0.379117464490872,0.594534383836509,-0.215862177107622,-0.394807504282033,-0.435728904058163,0.016129529204252,0.517612438079117,0.914145775492274,0.00387884228908502,0.38257281622788
"GOBP_GASTRULATION",0.188235049628105,0.154762392401426,0.0612131069469167,0.166749683478984,0.0180853122532636,0.119059350459429,-0.29081713621459,-0.311475688149253,-0.173338634382352,0.134575603791717,0.294581494425151,0.219742337595181,0.00250967931994002,0.145508334337944,0.595803529620876,0.00170824813803901,0.247058224739218
"GOBP_NEUROBLAST_PROLIFERATION",0.184342095246631,0.271845809307899,0.0243517770194527,0.220814492871806,0.260452048151361,0.0796741780899873,-0.16400406573528,-0.259521831622219,-0.210415914035513,0.104958980644241,0.0891907575767569,0.109554789705701,0.0244387242350459,0.257596037394679,0.783776021669668,0.0057152816341029,0.501681956362755
"GOBP_NEGATIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION",0.270792841842195,0.374093643536252,-0.0505075329904334,-0.179344461558067,0.431896560982075,0.188772982079085,-0.384117157070141,-0.525781528636993,-0.300309533359141,0.0807228945527392,-0.145820283141758,0.152382603958027,0.0250501064208706,0.59560274410324,0.828235352807922,0.0209677366290358,0.346673014848427
"GOBP_AXONAL_FASCICULATION",0.265370542796337,0.381083073204229,0.408212815187992,0.193774915188183,-0.172391537037116,0.191803304196371,-0.276958105420383,-0.469616658558216,-0.340689261365407,0.415888340932539,0.452590532348678,0.3868320698268,0.000770111002475349,0.100619184226011,0.136077177323247,0.00253720056643531,0.264240845624768
"GOBP_SYNAPSE_ASSEMBLY",0.120970056490269,0.0875957677144869,0.179460160877551,0.0711210246131659,0.123819340257617,-0.0442772130995048,-0.284158169778685,-0.138986212997882,-0.125184604015289,0.15135546850321,0.178432303686824,0.087983970998746,0.0119084658403083,0.210412057829693,0.253293876362801,0.0109233507390769,0.806712929669622
"GOBP_SENSORY_ORGAN_DEVELOPMENT",0.0988411434758757,0.0935541415496352,0.0422441347217134,0.072795254186051,0.0488748426687544,0.0532735381762132,-0.164978587141437,-0.190390341667535,-0.0892715835940819,0.0597235664602003,0.0961796807482974,0.0709413395779113,0.00597919894065789,0.264166795522631,0.39136631367985,0.0108229543547377,0.908860112010374
"GOBP_FOREGUT_MORPHOGENESIS",0.202920603319097,0.146238999379069,0.136435796232198,0.49188135797191,-0.27237996376372,-0.245157425776017,-0.316965568204319,-0.447891908732916,-0.334314323731646,0.345412254116156,0.240575240116108,0.182987846891028,0.00151485665683222,0.401421311493802,0.566650081066929,0.000645075398225622,0.175004522334572
"GOBP_ENDODERM_DEVELOPMENT",0.216580912968748,0.168009490426907,0.0151429997534819,0.266019484301956,0.0125043963541954,0.224780528380382,-0.267533695386411,-0.33411323346099,-0.0911135442758197,0.0820588871017417,0.306725326748631,0.19785755545258,0.0193461711542099,0.799032201268962,0.746562944441182,0.0121640052134865,0.521900652208574
"GOBP_MUSCLE_ORGAN_DEVELOPMENT",0.0827662025641423,0.00265973294632547,0.0266432864115824,0.0484101100375101,-0.00245708523830437,0.130961791803993,-0.171504681964877,-0.123512218677321,-0.0711188428346168,0.0976877201231594,0.213494060289681,0.042647711368276,0.0142224177534977,0.409474148334145,0.664687888470664,0.0227701396403217,0.248133256664927
"GOBP_MYOBLAST_FUSION",0.0289217050398917,0.238542230152387,0.300444634311644,0.0245248274518652,0.208536979116396,-0.0280997831267301,-0.400608554133103,-0.215887849972291,-0.282591065934262,0.154764861253362,0.18708824612165,0.203384788736376,0.0110670932982313,0.252168398149153,0.33056947469529,0.00873655129910974,0.935632802405983
"GOBP_SEX_DIFFERENTIATION",0.109094160201833,0.0526619596947806,-0.0155711795338921,0.0435565200617643,-0.0423772937574738,0.27102726075953,-0.205507534185823,-0.250662272951829,-0.158698834291301,0.114405285045716,0.0676442084834922,0.10053097134953,0.00613969822317941,0.974014503718043,0.707444438535836,0.0020896901288763,0.336210321493475
"GOBP_EMBRYO_IMPLANTATION",0.138695987409142,0.00423620320320572,0.14465990554393,0.104463135483889,-0.0143097067515895,0.239928633243989,-0.320601412165235,-0.231796882721164,-0.164371316351477,0.275963117340908,0.0567403597545055,0.0186367510291526,0.0065291238043064,0.951190240419254,0.879428347319266,0.0279209897750312,0.832051551056766
"GOBP_RESPONSE_TO_NUTRIENT",0.00486874797745895,-0.00637249975477641,0.155429988302424,0.146903277098116,0.113802674354674,0.135834453743201,-0.309594634517328,-0.266072728403826,-0.256900657537882,0.232528742647111,0.18490699212127,0.137599043048071,0.0171566058268971,0.18510030030007,0.259097101736188,0.000455439712624774,0.107253324542879
"GOBP_LACTATION",-0.0415196222435962,0.0136932432356122,-0.00539165333476538,0.240938403837286,0.122876656809124,0.228632140601039,-0.307520197337181,-0.223360466118239,-0.330255322310281,0.37759812984941,0.292141148088609,0.114289261642815,0.00510662456777457,0.51415069848816,0.0183214786188516,0.0102467068187304,0.0667420279489335
"GOBP_BEHAVIOR",0.0464445039714796,0.0782641666492965,0.0697706541475087,0.0263034884871457,0.0190554814676139,0.083446964333164,-0.161126472466643,-0.152568147054956,-0.171119540302647,0.183614986046463,0.0855472543266367,0.116780967420547,0.000177121873549505,0.0797954361710792,0.405706877455375,0.00808737546462848,0.148154469129536
"GOBP_LEARNING",0.0769618050146997,0.0912289134274009,0.00654144370495748,0.127714894519672,-0.00729894799982657,0.206754622024543,-0.266653832000419,-0.249888206983405,-0.273802978793441,0.183766330049408,0.0455124922492523,0.0981782808130555,0.00417522965749892,0.999046439455628,0.513597952355196,0.00976558068188474,0.35809662040079
"GOBP_MEMORY",0.0333109526045719,0.258698601896628,0.07752632898969,-0.0443377102086223,0.0107819431837403,0.177930989148614,-0.274526038042754,-0.170869561140103,-0.227296222842273,0.120923196144485,0.108917510422507,-0.0705703466859474,0.0234035116629066,0.959167158801049,0.478142761502552,0.0294731935585168,0.49204493770459
"GOBP_LOCOMOTORY_BEHAVIOR",0.0132061209715368,0.104690635069356,0.047000166201237,-0.0366742608385445,-0.0242224565399364,0.161981880134513,-0.189651965964341,-0.246255858769464,-0.203403323739567,0.245760816925697,0.0802435161297158,0.125467886776482,0.002130153302423,0.227442031168065,0.782063309794298,0.0111173630897688,0.185150482642481
"GOBP_CHEMOSENSORY_BEHAVIOR",-0.0712220811577378,-0.0237766002170527,-0.33979758739658,0.202002592956369,-0.149946963288819,-0.239359745001785,0.371918041008285,0.365624053566317,0.25664827155411,-0.10419053516356,-0.427909894351115,-0.229803562323627,0.0279814745862986,0.315728153110361,0.649120882208325,0.0149051681042088,0.468418975282265
"GOBP_CELL_RECOGNITION",0.0229518820846505,0.231549859866083,0.144604424475216,0.105085703426931,0.117908200903674,0.0381011751298847,-0.136869594548009,-0.144797371950422,-0.219224034130801,0.0717328282080699,0.175901061362307,0.218353377044279,0.0243770407104079,0.261553210258435,0.53828303873571,0.0060345167655081,0.781198510164004
"GOBP_NEURON_RECOGNITION",0.0903525532303557,0.213637810075208,0.312311589243602,0.271322725969224,0.0524642442378785,0.0448383607549483,-0.169414594310663,-0.234724628244426,-0.15609733748198,0.0977533429845973,0.310344897573681,0.442326189500506,0.0161414900277386,0.273212271009151,0.448594967186219,0.0364329603144249,0.554092824340934
"GOBP_AXO_DENDRITIC_TRANSPORT",0.256140706705134,0.229870205217295,0.208281589166458,0.00186911198781986,0.0283652192309873,0.184035261631917,-0.378035790481604,-0.4165762941735,-0.444641603315286,0.412427039906741,0.258311736707734,0.339017065206998,2.54678827496784e-05,0.0234975594646065,0.098936025360169,0.000980402739715721,0.132044175351339
"GOBP_ANTEROGRADE_AXONAL_TRANSPORT",0.223027656451041,0.114248705696117,0.0178720850434081,0.141843537354099,-0.0613689745632721,0.11407081020274,-0.254282093421865,-0.399625884411027,-0.336713734288238,0.391246088819632,0.0862719272910263,0.244998116558378,0.0048816107201479,0.187513053102198,0.571522604651207,0.0112665164769548,0.321228652381311
"GOBP_RETROGRADE_AXONAL_TRANSPORT",0.452264012155542,0.387018498015946,0.236275977540189,0.265958645881632,0.0224893742032067,-0.15169591965485,-0.240754983524187,-0.416066058365357,-0.417129644189691,0.26955522932421,-0.0901527131749521,0.276883869275436,0.00121129154923918,0.56777867762751,0.105455106724484,0.0344204827221349,0.2279375702726
"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.0297200240996978,0.0974507031873746,-0.0471863844515274,0.010473605955952,0.142141518012698,0.127365533063137,-0.292596750796644,-0.290978562845356,-0.352617384010114,0.342623744975329,0.1724589248689,0.131157603342507,0.00600898524024721,0.199803852879751,0.321615884604866,0.00947084897091357,0.081171820184302
"GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION",0.15366187569133,0.0932271683067235,-0.109103186515325,0.231027877199253,0.0826316215592229,0.373261720380019,-0.51985878724069,-0.385052104505009,-0.439388355378951,0.239981885958491,0.130504714377501,0.134237436258875,0.0122517378013371,0.557986356342018,0.188564914762139,0.000328675824407573,0.26181288092052
"GOBP_STEROID_METABOLIC_PROCESS",0.05060144352994,0.119047835899655,0.131596121191457,0.0313960102979374,0.0516141403894809,-0.0238828352400245,-0.213795707876682,-0.257274335265371,-0.206420829304988,0.245642231014729,0.179617059329803,0.0994369077311701,0.000938325264238701,0.0466984320600889,0.0761286770935917,0.00552339435501549,0.22015597715483
"GOBP_ANDROGEN_METABOLIC_PROCESS",0.238073296046858,0.129409281575996,0.0912416000457542,-0.0261352089051638,0.0599914601018942,0.0425404015775855,-0.193298643119581,-0.197152988210619,-0.301038268250238,0.158682411826936,0.183478435774743,0.0460011884079822,0.00288246477064068,0.118804223292888,0.0818060842283095,0.00316535232738631,0.719574759861265
"GOBP_GLUCOCORTICOID_METABOLIC_PROCESS",0.0125247033531583,0.229520797137907,0.096153171423836,0.192691498729168,0.139457423691775,0.123379723044584,-0.211273283807208,-0.325027476532699,-0.303825711609868,0.369605051625055,0.118069256615594,0.127176588277144,0.0110254864677221,0.589380793744607,0.606817579678574,0.0161391288263003,0.427702262272179
"GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",-0.013194473214855,-0.0264655100294229,0.0215806355412388,0.00510612303786689,0.104492635275601,0.117893159855993,-0.28379433468711,-0.289165467959798,-0.347379012385818,0.304849259043479,0.354642859756233,0.113154750661785,0.000489977422189579,0.1162921362601,0.13502337100909,0.0118914033222462,0.0649947592307553
"GOBP_ASSOCIATIVE_LEARNING",0.00369650432381932,0.171252506923274,-0.00304635223677854,0.154005497930193,-0.102963328887173,0.137706671394309,-0.239035688869929,-0.221534689263453,-0.301295462993753,0.230288704422122,0.0669149806364195,0.0832610400550814,0.0194801177928865,0.556175974361789,0.958552902568403,0.00832125988746125,0.418764910510705
"GOBP_DETERMINATION_OF_ADULT_LIFESPAN",0.297836052463405,0.0284442395780126,0.0783115312180642,0.125059540101014,0.0191050333856309,0.445293766781771,-0.46622543564259,-0.408859872710495,-0.360312920497794,0.33502266991461,0.351443864534862,0.295065313170614,0.0136004608771257,0.415207949975956,0.710125977750826,0.00018657767996695,0.14079671647016
"GOBP_ADULT_LOCOMOTORY_BEHAVIOR",0.0424956240385066,0.0228559185627641,0.108039485566737,0.166283174425963,0.109431677631325,0.197718440532897,-0.249082175975163,-0.289350140338036,-0.323241642493936,0.325636953720602,0.207156853219449,0.151749539313065,0.000591469794217792,0.309084131527475,0.0518155203233197,0.00413973006149765,0.0604173835454548
"GOBP_GERM_CELL_MIGRATION",0.47515494755036,0.0913236927142574,0.0601362472880257,0.257352038220988,0.265499593749342,-0.0117266747957425,-0.597908257066919,-0.485487261208613,-0.294445621355659,0.0518532744382665,0.35308642622964,0.329997906601323,0.0187054971418627,0.604640631209056,0.824845516352637,0.00594645940103544,0.838327632915285
"GOBP_REGULATION_OF_CELL_SHAPE",0.0878889572931864,0.139417415918567,0.0479634510920815,0.156060925562869,0.235319519245762,0.212644000063366,-0.372134080231274,-0.359929399760717,-0.396531594741361,0.393188312679988,0.183016571945534,0.208853596267827,0.000987601817322936,0.464760483797421,0.0371625350475038,0.00917498884460856,0.109608717000091
"GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES",-0.155218204015933,-0.0487398657571888,-0.0981255592686366,-0.0346456051829463,-0.113852449082375,0.118193672356869,-0.268377064284937,-0.247632575117837,-0.365656800459862,0.378314407648882,0.312320740944252,0.072991813049627,0.016276190278445,0.0888846180733713,0.318175865651587,0.0169914789720571,0.0502621896098969
"GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.291114174936706,0.297921117966805,0.201318085499097,-0.0804032295168246,-0.21811053509365,0.230692883389545,-0.42902393422463,-0.391046239476079,-0.444184702788606,0.385157526130612,0.277393247623863,0.448725916483955,0.00031003915942006,0.0832551367893236,0.158055515208026,0.00196785267198432,0.157333699172248
"GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.239769876226361,0.0974787720417025,-0.0260059257167435,0.00932913920030579,0.0522630191505881,0.242140865379017,-0.402562086386927,-0.377604327322846,-0.437104108845903,0.390514767383419,0.377217694348984,0.342679249047042,0.0180103734303242,0.0589929092734456,0.982117422450399,5.79803423350069e-06,0.0694191983019669
"GOBP_FATTY_ACID_CATABOLIC_PROCESS",0.0733808286324162,0.168938960011146,0.182251377622954,-0.243670321647586,-0.04796342874946,0.240174850978204,-0.367860929451073,-0.405986877371139,-0.42085354234485,0.501029762534279,0.409603582710569,0.239861738287972,0.00103810251452562,0.0849393884547656,0.376566749385904,0.00744797772916362,0.069498729568861
"GOBP_AMINO_ACID_CATABOLIC_PROCESS",0.205186722053995,0.0901625958123365,0.16963608250642,-0.0969853238802628,-0.0976441496455212,-0.122745157021247,-0.183038816817965,-0.260685814049098,-0.328106525021535,0.262746029749936,0.0531061505985669,0.22670021997629,0.00186270129474093,0.0452632014857527,0.0125954655968317,0.00745895393144019,0.746782438173621
"GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.0675871986166513,0.0926889085452458,0.0168345281789811,-0.00161479707604809,-0.0904479319781076,0.0769372009615936,-0.295652714508685,-0.346840831276914,-0.346409488073843,0.268827031057319,0.0345074006177701,0.09644954718109,0.000238670452477997,0.188575013909346,0.320211397473692,0.0176497034105288,0.403655998520645
"GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS",0.150149128972246,0.212677347461858,0.203394000615807,0.067687707987217,0.0103023680169914,-0.143817807043719,-0.168288333796844,-0.396475928222015,-0.304863578707243,0.120361191200029,-0.0481044861447047,0.227807655306789,0.0130970452261056,0.301846301970807,0.0683993892203058,0.0213490325605687,0.385069798520125
"GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.107525274240344,0.149774991201829,0.125391798153423,-0.208032935295206,-0.214787763140002,0.173875323672494,-0.333634630678431,-0.123382517464462,-0.38324950947448,0.310193660452028,0.0674792970893667,0.337716733370025,0.0335531708662338,0.116087551153011,0.242106506462986,0.0115880153955708,0.325044616666575
"GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.270603218752651,0.0734836632163959,-0.0460068017924312,-0.193210267857701,-0.276330187551015,0.369539923570247,-0.519676538185245,-0.179256902593928,-0.39763971913662,0.397587364178562,0.395019247954821,0.390593509285425,0.0269264666889231,0.169492981403707,0.596346156469144,0.0167066357061142,0.0854450661089055
"GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.19043385863692,0.392141986333938,0.321082937273824,-0.0120519385581146,-0.149040048331029,0.132421774697113,-0.293619591171485,-0.33993699630414,-0.332102519540275,0.176751123345106,0.0714944488501977,0.339380220428613,0.00636927018477861,0.142222835025097,0.0411828391931058,0.0191370813693807,0.346038199478647
"GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.365446456503107,0.459689649185138,0.424593345438473,0.123918516716983,0.0355592109830447,0.353843341656291,-0.609262720121627,-0.539109446591028,-0.388439540127514,0.142369068772551,0.103974129575537,0.51293444578785,0.00161845021537656,0.640288495043918,0.112961772894723,0.0141510829744874,0.335963098593601
"GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS",0.390172517026537,0.274055501040464,0.366323456994024,-0.234033772940924,0.1876088916234,0.26594082008103,-0.550575139042244,-0.592197051543482,-0.69346641763222,0.623536767322593,0.364522259752325,0.431523687010577,8.19578604755923e-05,0.106315453098386,0.219816325203531,0.000997638453018295,0.2321884116927
"GOBP_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.247346385378824,0.558359536846244,0.573147151239672,-0.197933890695747,-0.467581854052757,0.541295425110677,-0.42425922868561,-0.467316868245136,-0.722203018780615,0.696370838473777,0.171077984277603,0.184160107754822,0.0022579162080758,0.337225751066874,0.233100672471593,0.0192585447876089,0.624925300989996
"GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS",0.276662632817187,0.0988010201925483,0.204524467617336,-0.290759076893937,0.204967482066193,0.249971951643455,-0.54464314951886,-0.570226740906097,-0.685173392152434,0.620451978235658,0.358068478706913,0.398803706803053,0.000352521485147547,0.130049095442417,0.512721158942303,0.00133061615189415,0.0616482125500034
"GOBP_HOMOSERINE_METABOLIC_PROCESS",0.131279337033435,0.697171609618231,0.488934772932874,-0.463779873356177,0.448876527178636,0.325799279306457,-0.303783385540313,-0.11447626382631,-0.576548816661786,0.494107400937373,0.0478765924869993,0.364273971321773,0.0239655112238626,0.576151139318153,0.380177417156667,0.0282828339993035,0.554459715149356
