"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:3828","CORUM","DRIP78-PHLP complex",3383,1511,"CORUM","DNAJC14","DNAJC14","ENSG00000135392","CORUM - DRIP78-PHLP complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:360","CORUM","Artemis-DNA-PK complex",3383,213,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - Artemis-DNA-PK complex"
"query_1",TRUE,0.0372514371094598,1,29,1,0.0344827586206897,1,"CORUM:357","CORUM","DNA-PK-Ku complex",3383,211,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - DNA-PK-Ku complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:6261","CORUM","Histone-2-Histone-4-ASF1-MCM2 complex",3383,2014,"CORUM","MCM2","MCM2","ENSG00000073111","CORUM - Histone-2-Histone-4-ASF1-MCM2 complex"
"query_1",TRUE,0.0372514371094598,1,29,1,0.0344827586206897,1,"CORUM:356","CORUM","DNA-PK-Ku complex",3383,210,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - DNA-PK-Ku complex"
"query_1",TRUE,0.0372514371094598,1,29,1,0.0344827586206897,1,"CORUM:322","CORUM","DNA-PK-Ku complex",3383,192,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - DNA-PK-Ku complex"
"query_1",TRUE,0.0372514371094598,1,29,1,0.0344827586206897,1,"CORUM:355","CORUM","DNA-PK-Ku complex",3383,209,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - DNA-PK-Ku complex"
"query_1",TRUE,0.0372514371094598,1,29,1,0.0344827586206897,1,"CORUM:6091","CORUM","NF-YA-LaminA complex",3383,1884,"CORUM","LMNA","LMNA","ENSG00000160789","CORUM - NF-YA-LaminA complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:6629","CORUM","MAGT5-SLC35A3 complex",3383,2265,"CORUM","MGAT5","MGAT5","ENSG00000152127","CORUM - MAGT5-SLC35A3 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:7064","CORUM","C9orf72-SMCR8 complex",3383,2561,"CORUM","SMCR8","SMCR8","ENSG00000176994","CORUM - C9orf72-SMCR8 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:7217","CORUM","Dysbindin 1-A-DNA-PK-complex",3383,2700,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - Dysbindin 1-A-DNA-PK-complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:7274","CORUM","ARNTL-EPAS1 complex",3383,2738,"CORUM","EPAS1","EPAS1","ENSG00000116016","CORUM - ARNTL-EPAS1 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:6617","CORUM","NF2-WWC1 complex",3383,2257,"CORUM","WWC1","WWC1","ENSG00000113645","CORUM - NF2-WWC1 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:361","CORUM","Artemis-DNA-PK complex",3383,214,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - Artemis-DNA-PK complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:387","CORUM","MCM complex",3383,229,"CORUM","MCM2","MCM2","ENSG00000073111","CORUM - MCM complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:426","CORUM","Meprin A",3383,244,"CORUM","MEP1A","MEP1A","ENSG00000112818","CORUM - Meprin A"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:3154","CORUM","Notch2(N-TM)-Notch2(N-EC)-Delta complex",3383,1428,"CORUM","NOTCH2","NOTCH2","ENSG00000134250","CORUM - Notch2(N-TM)-Notch2(N-EC)-Delta complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:5176","CORUM","MGC1-DNA-PKcs-Ku complex",3383,1571,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - MGC1-DNA-PKcs-Ku complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:3151","CORUM","Sulphiredoxin-peroxiredoxin complex",3383,1426,"CORUM","SRXN1","SRXN1","ENSG00000271303","CORUM - Sulphiredoxin-peroxiredoxin complex"
"query_1",TRUE,0.0372514371094598,1,29,1,0.0344827586206897,1,"CORUM:5182","CORUM","DNA-PK-Ku complex",3383,1575,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - DNA-PK-Ku complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:2792","CORUM","MCM2-MCM4-MCM6-MCM7 complex",3383,1200,"CORUM","MCM2","MCM2","ENSG00000073111","CORUM - MCM2-MCM4-MCM6-MCM7 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:5274","CORUM","Cell-cell junction complex (ARHGAP10-CTNNA1)",3383,1624,"CORUM","ARHGAP10","ARHGAP10","ENSG00000071205","CORUM - Cell-cell junction complex (ARHGAP10-CTNNA1)"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:3941","CORUM","RAB11FIP1-RAB11A complex",3383,1519,"CORUM","RAB11FIP1","RAB11FIP1","ENSG00000156675","CORUM - RAB11FIP1-RAB11A complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:5337","CORUM","ELMO1-DOCK1 complex",3383,1642,"CORUM","DOCK1","DOCK1","ENSG00000150760","CORUM - ELMO1-DOCK1 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:2375","CORUM","FN1-TGM2 complex",3383,1008,"CORUM","TGM2","TGM2","ENSG00000198959","CORUM - FN1-TGM2 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:6056","CORUM","APP-TNFRSF21 complex",3383,1864,"CORUM","TNFRSF21","TNFRSF21","ENSG00000146072","CORUM - APP-TNFRSF21 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:2243","CORUM","TGM2-HD complex",3383,966,"CORUM","TGM2","TGM2","ENSG00000198959","CORUM - TGM2-HD complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:2242","CORUM","TGM2-HD-CALM1 complex",3383,965,"CORUM","TGM2","TGM2","ENSG00000198959","CORUM - TGM2-HD-CALM1 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:6078","CORUM","HSPA2-ACR-PDIA6 complex",3383,1874,"CORUM","PDIA6","PDIA6","ENSG00000143870","CORUM - HSPA2-ACR-PDIA6 complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:1571","CORUM","Vigilin-DNA-PK-Ku antigen complex",3383,786,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - Vigilin-DNA-PK-Ku antigen complex"
"query_1",TRUE,0.0372514371094598,2,29,1,0.0344827586206897,0.5,"CORUM:1452","CORUM","MCM2-MCM6-MCM7 complex",3383,754,"CORUM","MCM2","MCM2","ENSG00000073111","CORUM - MCM2-MCM6-MCM7 complex"
"query_1",TRUE,0.0372514371094598,12,29,2,0.0689655172413793,0.166666666666667,"CORUM:5611","CORUM","Emerin complex 24",3383,1746,"CORUM,CORUM","MCM2,LMNA","MCM2,LMNA","ENSG00000073111,ENSG00000160789","CORUM - Emerin complex 24"
"query_1",TRUE,0.0372514371094598,1,29,1,0.0344827586206897,1,"CORUM:2537","CORUM","PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated",3383,1077,"CORUM","PLD1","PLD1","ENSG00000075651","CORUM - PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:7408","CORUM","ARRB1-ARHGEF18-ENAH complex, induce by EDN-1",3383,2824,"CORUM","ARRB1","ARRB1","ENSG00000137486","CORUM - ARRB1-ARHGEF18-ENAH complex, induce by EDN-1"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:3634","CORUM","NR3C2-UBC9-SRC-1 complex",3383,1497,"CORUM","NR3C2","NR3C2","ENSG00000151623","CORUM - NR3C2-UBC9-SRC-1 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:4043","CORUM","NEMO-HIF2(alpha)-ARNT complex",3383,1530,"CORUM","EPAS1","EPAS1","ENSG00000116016","CORUM - NEMO-HIF2(alpha)-ARNT complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:5179","CORUM","NCOA6-DNA-PK-Ku-PARP1 complex",3383,1574,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - NCOA6-DNA-PK-Ku-PARP1 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:1714","CORUM","TICAM1-TICAM2-TLR4 complex",3383,806,"CORUM","TLR4","TLR4","ENSG00000136869","CORUM - TICAM1-TICAM2-TLR4 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:5276","CORUM","HIF1A-OS9-EGLN1 complex",3383,1625,"CORUM","EGLN1","EGLN1","ENSG00000135766","CORUM - HIF1A-OS9-EGLN1 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:786","CORUM","MR-UBC9-SRC1 complex",3383,439,"CORUM","NR3C2","NR3C2","ENSG00000151623","CORUM - MR-UBC9-SRC1 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:5343","CORUM","ELMO1-DOCK1-CRKII complex",3383,1645,"CORUM","DOCK1","DOCK1","ENSG00000150760","CORUM - ELMO1-DOCK1-CRKII complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:2710","CORUM","LRP-1-Alpha-2-M-annexin VI complex",3383,1142,"CORUM","A2M","A2M","ENSG00000175899","CORUM - LRP-1-Alpha-2-M-annexin VI complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:6294","CORUM","DDR1-PRKCZ-WWC1 complex",3383,2035,"CORUM","WWC1","WWC1","ENSG00000113645","CORUM - DDR1-PRKCZ-WWC1 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:6394","CORUM","CNOT1-CNOT2-CNOT3 complex",3383,2097,"CORUM","CNOT1","CNOT1","ENSG00000125107","CORUM - CNOT1-CNOT2-CNOT3 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:6395","CORUM","4E-T-DDX6-CNOT1 complex",3383,2098,"CORUM","CNOT1","CNOT1","ENSG00000125107","CORUM - 4E-T-DDX6-CNOT1 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:7063","CORUM","C9orf72-SMCR8-WDR41 complex",3383,2560,"CORUM","SMCR8","SMCR8","ENSG00000176994","CORUM - C9orf72-SMCR8-WDR41 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:7099","CORUM","ASAH1-NR5A1-SAPD complex",3383,2596,"CORUM","PSAP","PSAP","ENSG00000197746","CORUM - ASAH1-NR5A1-SAPD complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:5342","CORUM","ELMO1-DOCK1-RAC1 complex",3383,1644,"CORUM","DOCK1","DOCK1","ENSG00000150760","CORUM - ELMO1-DOCK1-RAC1 complex"
"query_1",TRUE,0.0374759609057826,3,29,1,0.0344827586206897,0.333333333333333,"CORUM:2962","CORUM","CRK-BCAR1-DOCK1 complex",3383,1314,"CORUM","DOCK1","DOCK1","ENSG00000150760","CORUM - CRK-BCAR1-DOCK1 complex"
"query_1",TRUE,0.0451540395834353,4,29,1,0.0344827586206897,0.25,"CORUM:3102","CORUM","DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex",3383,1396,"CORUM","PRKDC","PRKDC","ENSG00000253729","CORUM - DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex"
"query_1",TRUE,0.0451540395834353,4,29,1,0.0344827586206897,0.25,"CORUM:6951","CORUM","NG2-galectin-3-alpha3beta1-integrin complex",3383,2481,"CORUM","CSPG4","CSPG4","ENSG00000173546","CORUM - NG2-galectin-3-alpha3beta1-integrin complex"
"query_1",TRUE,0.0451540395834353,4,29,1,0.0344827586206897,0.25,"CORUM:2376","CORUM","ITGA2B-ITGB3-FN1-TGM2 complex",3383,1009,"CORUM","TGM2","TGM2","ENSG00000198959","CORUM - ITGA2B-ITGB3-FN1-TGM2 complex"
"query_1",TRUE,0.0451540395834353,4,29,1,0.0344827586206897,0.25,"CORUM:2383","CORUM","ITGA5-ITGB1-FN1-TGM2 complex",3383,1015,"CORUM","TGM2","TGM2","ENSG00000198959","CORUM - ITGA5-ITGB1-FN1-TGM2 complex"
"query_1",TRUE,0.0451540395834353,4,29,1,0.0344827586206897,0.25,"CORUM:1377","CORUM","hASC-1 complex",3383,742,"CORUM","ASCC3","ASCC3","ENSG00000112249","CORUM - hASC-1 complex"
