"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC15A4",489.258508026099,-6.10966071812647,0.267366879221486,-22.8512250130475,1.42097228541288e-115,2.11852758032207e-111
"FOSB",1229.50406777766,-2.54313947854627,0.118677138396611,-21.4290596563532,7.16118434046935e-102,5.33830486660287e-98
"EIF3C",1684.55510962686,1.7255597300054,0.116902549497075,14.7606680729283,2.62665957284887e-49,3.01237442858491e-46
"PTPRG",715.624762878349,1.55527590178732,0.119490718375865,13.015872052046,9.94009949555223e-39,6.17487264079951e-36
"COMT",1224.07189540303,-11.8435996027614,1.02687627174583,-11.5336189262857,8.93089389211586e-31,2.89458037038164e-28
"TXNRD2",468.57833079603,-12.3036364623354,1.1885756089285,-10.3515808080793,4.11632255259481e-25,8.18270039155148e-23
"ERMN",372.157886405219,-1.51255774163237,0.170862241255306,-8.85249854221608,8.5581452082647e-19,8.39430177039595e-17
"SSXP10",79.1396066352456,-3.30998632931308,0.376889444735178,-8.78238002032359,1.60051261699858e-18,1.5394866197956e-16
"CYP51A1",230.138423449185,1.53697057544164,0.191590021653176,8.02218488300985,1.03880628261422e-15,7.30545418278083e-14
"APOB",225.955512774756,1.55283436979436,0.204874485331667,7.57944244389682,3.47043114763554e-14,1.9451375180488e-12
"GLT1D1",50.080131211839,-9.07719572456551,1.25410278540532,-7.23799981165963,4.55350074069491e-13,2.14835894123482e-11
"C5orf63",65.7445161859792,3.49081903531158,0.528119809940489,6.60989981743904,3.84580193902312e-11,1.37829473819461e-09
"TRIM61",31.8028608799536,-5.25503800875602,0.841913779695117,-6.24177693190749,4.32627642247999e-10,1.3030394986415e-08
"TSPYL5",27.5181183689179,-8.21177513684873,1.31913060173159,-6.22514186697613,4.81120459979229e-10,1.41479781811249e-08
"KDM4A-AS1",81.178333953503,-1.90618162019953,0.348508135225304,-5.46954698479912,4.51187307535695e-08,9.00506958359943e-07
"H3-2",16.9095715426118,-7.5139154599033,1.38695366733797,-5.41756775071298,6.04152592303677e-08,1.17130182037133e-06
"YPEL3-DT",72.6135989879978,-1.86231016401563,0.350285183815148,-5.31655419658972,1.05750734548967e-07,1.96588242068647e-06
"PURPL",84.9458789952195,1.8997633166036,0.360668317212048,5.26734183720016,1.3841332311676e-07,2.4983102110748e-06
"LCN9",24.5256065679787,-3.67714955770539,0.710282884788657,-5.17702120726098,2.25456597241197e-07,3.88144619892495e-06
"MUC6",82.0173594703993,-1.69999924249466,0.34744398948268,-4.89287279088017,9.9374641826059e-07,1.44826640760969e-05
"ABCA3",102.09604223536,1.62068427383972,0.332646979465856,4.87208474413962,1.10426780873395e-06,1.59368955560654e-05
"SAGE1",47.0229313157042,2.50115437970538,0.515183567780288,4.85487996148987,1.20459689951212e-06,1.72189215482514e-05
"CD2",43.512406691035,-2.45472496419264,0.505952253468052,-4.85169291641004,1.22412058368894e-06,1.74478143233446e-05
"ECM2",48.3358260239045,-2.08276861734397,0.434326859180672,-4.79539446690672,1.62355025906137e-06,2.24958278925149e-05
"H2BP2",31.6174161994696,-2.52557989689922,0.527487093245267,-4.78794633885931,1.68496685380019e-06,2.30258211029395e-05
"VCAM1",23.0245911805199,-5.1157207010011,1.09190626633696,-4.68512807254318,2.79784926880169e-06,3.61465639069016e-05
"HS3ST1",51.9892455878293,1.93353246760508,0.416137784104962,4.6463756511891,3.37817606238768e-06,4.28640229056493e-05
"CASQ1",30.7896806545991,-2.42941143271616,0.535340157043612,-4.53807060940926,5.67712530058956e-06,6.83133665104841e-05
"F2RL3",83.1558516528556,1.62826376003524,0.360907139209342,4.51158645296506,6.4344547208678e-06,7.64392712616877e-05
"SELENOP",96.6475061870085,1.644512536265,0.36765164978701,4.47301824218036,7.7123195192511e-06,8.99006815578691e-05
"TAMALIN",103.539668756908,-1.54525112514833,0.350167007234611,-4.41289754095255,1.01996273421595e-05,0.000115201700033527
"STAP1",56.8974404322465,-1.75612323897148,0.409427307970881,-4.28921863486541,1.79302802174745e-05,0.000188787110001644
"APRG1",70.3775961069144,-1.50263567065777,0.351212571369522,-4.27842222389244,1.88222734090508e-05,0.000196651208308016
"RN7SL600P",32.371033602698,-2.26822844526067,0.533764765920334,-4.24949076837194,2.14257038542223e-05,0.000220452600940373
"NCCRP1",53.8511186630854,-1.6738681023561,0.398004296512723,-4.20565334852507,2.60328999891616e-05,0.000260311539864795
"ACAN",71.4967350212652,1.60224089803018,0.386733771124886,4.14300745799823,3.42780793580897e-05,0.000331421455998547
"COL5A1",14.8711405697794,-5.44907703407864,1.32175861219856,-4.12259620159756,3.74626073838379e-05,0.000358032059926692
"CATSPERE",58.886963799745,-1.66739018322932,0.405688980992499,-4.1100208813908,3.95623340033569e-05,0.000376170177076562
"ADARB2",12.7747441759022,5.26857495617131,1.28484166002123,4.10056361037069,4.12145124032285e-05,0.000389396175804647
"UPF3AP3",24.5954137999235,-2.60183665430985,0.639236756316332,-4.07022379204725,4.69679974201026e-05,0.000437927375569925
"LINC00654",39.3461787454436,2.37991280371511,0.584829903576199,4.06941024930854,4.71322914235406e-05,0.000439184583020979
"IFTAP",84.7702560181771,1.57804622303544,0.393495360399821,4.0103299348486,6.06339603920698e-05,0.000549205173441901
