"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FOS",12164.0635615233,2.68841983217182,0.0612959199946629,43.8596864588361,0,0
"HSPA8",16701.6368070162,-2.63760092443883,0.0689636305480894,-38.2462597093055,0,0
"ATP1A1",4801.05889295192,-2.71581849853895,0.0725296699636954,-37.4442417826849,7.45321850019401e-307,4.70770124533921e-303
"EGR1",3403.54059490903,2.71798750514226,0.079754600207568,34.079382230849,1.49051827329916e-254,7.06095769018645e-251
"GPNMB",2840.75903835701,-2.88785021422886,0.0860094260978386,-33.5759735327595,3.76230372376588e-247,1.42583786523279e-243
"EIF3L",4715.53240811496,-2.05480495637907,0.0652266207464281,-31.5025511495871,8.01504820988142e-218,2.53128580881738e-214
"PDIA6",2489.28570259669,-2.48882610444926,0.0796158414440535,-31.2604383663793,1.61049415329575e-214,4.3596076729716e-211
"SYT2",4394.95023573855,-2.44103270482219,0.0786063485465951,-31.0538875034404,1.01100049453725e-211,2.39468104637329e-208
"A2M",28533.7639929921,-1.92239986333797,0.0620600744880112,-30.9764349978236,1.11968721023064e-210,2.3574392162956e-207
"NEAT1",11794.3356039854,1.68230203120061,0.0571497935469649,29.4367123096974,1.86258846892108e-190,3.52941888975855e-187
"SRA1",8646.77961018745,1.82880165327894,0.0625453801201345,29.2395961103163,6.08925479089828e-188,1.04895717302483e-184
"DUSP1",4584.25299943033,2.03971916150719,0.0701519071045969,29.0757478405534,7.2746513378618e-186,1.14872806834286e-182
"PSAP",144643.943593326,-1.71031179997119,0.0592077770483853,-28.8866072200871,1.75886621782398e-183,2.5637504585805e-180
"FCGBP",233418.786819861,-1.71289686699258,0.0594300835782936,-28.8220504474977,1.13548361337138e-182,1.53687707069817e-179
"CNOT1",5533.26750235097,-1.76066346292693,0.0611866024842745,-28.7753101404745,4.36988599931168e-182,5.5203313200638e-179
"PRKDC",7927.00584955561,-1.64961830787872,0.0596089513517649,-27.6740031567403,1.43545798216053e-168,1.70003083149749e-165
"ABHD2",1746.84807043783,-2.57728371460754,0.0943430081014223,-27.3182270363572,2.57670138168962e-164,2.87211261656685e-161
"IER2",2628.11432028844,2.3763969078338,0.0870208041739011,27.3083767771767,3.37337197023659e-164,3.55122363688962e-161
"GNS",4286.01834723358,-1.75701862424951,0.0644376526908704,-27.2669557452462,1.04615853919244e-163,1.04335042942934e-160
"MRC1",951.13358521344,-2.97108645872463,0.113899886322167,-26.0850695699632,5.38554203487231e-150,5.10253180093977e-147
"FLNA",3430.4149630519,-2.18829265672229,0.0847780147412709,-25.8120299631999,6.49761978593769e-147,5.86301892017777e-144
"POU2F2",10719.6713015311,1.4893994212823,0.058489737735703,25.4642861968784,4.90437651269037e-143,4.22422866086227e-140
"PLXDC2",17294.4465040194,-1.49942750484704,0.0591547766578714,-25.3475304880137,9.56785657353158e-142,7.88266583529782e-139
"SLC31A1",4850.98592429729,-1.67245256777108,0.0665808701273695,-25.1191155142862,3.07512854107773e-139,2.42794211353675e-136
"GOLGA8A",5444.79172994129,1.99368737189366,0.0800461668874342,24.9067188276149,6.29214384994478e-137,4.76919335250415e-134
"PECAM1",6175.76570383479,-1.48859188498019,0.0600719156272563,-24.780163399763,1.46709130241745e-135,1.06922742651955e-132
"ARHGEF12",1479.51570715185,-2.56207573413103,0.103869919622867,-24.6661954051132,2.46685146991266e-134,1.73127290753241e-131
"CCNL2",7380.6134103749,1.61531881977294,0.0656557878791907,24.6028396269525,1.17781377478381e-133,7.9708547208494e-131
"RGS1",2115.44276317476,2.20351213720647,0.0901303246082973,24.4480661395912,5.27645623182411e-132,3.44770928058052e-129
"CD163",2802.87106883114,-2.07976702081404,0.085594051819594,-24.2980321249139,2.05650127831741e-130,1.29895475742788e-127
"MYO15B",4746.24455998405,1.88951090847234,0.0778122307241571,24.2829551458384,2.96789219698356e-130,1.81414804002069e-127
"MIR503HG",2530.30971282035,1.80076296275392,0.0745993859471059,24.1391124054391,9.71595596467451e-129,5.75336404920679e-126
"CLTC",13405.8659641324,-1.49862751761988,0.0620923720888955,-24.1354528294449,1.06148376212242e-128,6.09516842680537e-126
"MGAT5",2883.44488438559,-2.07382478503453,0.0863220862609415,-24.0242662667536,1.55121896584575e-127,8.64530828935623e-125
"IQGAP1",13732.7148121651,-1.33884117017802,0.0558536682099717,-23.9705146158869,5.6472719526436e-127,3.05743303516125e-124
"FGD5",2081.68329159903,-2.08048686445333,0.0883101456634371,-23.558865731944,1.01838373700136e-122,5.36037595345521e-120
"CTDSP2",4649.48668116425,-1.46815400374323,0.0628673865523175,-23.3531896943329,1.27906135967803e-120,6.55052262284836e-118
"CX3CR1",16187.0377154293,-1.23242038129155,0.0528914853949089,-23.3009221066454,4.33884384924445e-120,2.16359873945613e-117
"TSC22D3",2148.48473342015,1.92266280241836,0.0831086185966255,23.1343371467906,2.09027203788063e-118,1.01560422681539e-115
"CYBB",44130.6501420624,-1.4099918665392,0.0611051950770607,-23.0748280037571,8.28788004036966e-118,3.92617597212412e-115
"SMCR8",2179.98867096512,-1.89805571554055,0.0823197430011395,-23.0571142030203,1.24802242293092e-117,5.76799436393121e-115
"LRP1",8789.28225167296,-1.50416473401252,0.0653119392455421,-23.0304711724693,2.30866304044543e-117,1.0415918084143e-114
"LENG8",9787.56308241654,1.47751698728761,0.0642687371362844,22.9896688984953,5.91385775269404e-117,2.60608582687906e-114
"EEF1A1P5",10359.0607829216,-2.09201188365142,0.0911323514075938,-22.9557544751018,1.29083629067339e-116,5.55910383453867e-114
"DYNC1H1",7205.30701101518,-1.33000368223898,0.057975518940834,-22.9407809802667,1.82131013823438e-116,7.66933462431184e-114
"LIPA",7863.19478843799,-1.56418679639065,0.0682731778326779,-22.9107073384531,3.63396215783537e-116,1.49695541149614e-113
"ABCC4",8055.81150166782,-1.3960782431449,0.0609667155152585,-22.8990233662087,4.75145815054535e-116,1.91564639350391e-113
"NOTCH2",2175.46710587196,-1.77868012505895,0.0779061795892617,-22.8310531261646,2.25459420624389e-115,8.90048033627406e-113
"NDRG1",3140.75740044053,-1.6912422360713,0.0746571624530775,-22.6534491869317,1.29006520701887e-113,4.98886645057156e-111
