"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CNOT1",7134.18857677062,-1.14694930260533,0.0517488618308391,-22.1637590089339,7.6859436705799e-109,1.07841475641907e-104
"NEAT1",9770.09325618726,1.04938365189478,0.0532281562022079,19.7148225068756,1.60879610038729e-86,1.1286509042267e-82
"SYT2",5961.56849853489,-1.05068326245411,0.0542496356733262,-19.3675634760201,1.44956829847665e-83,6.77963093197529e-80
"DYNC1H1",8876.8817526362,-0.965389364046323,0.0501767714786752,-19.2397664416613,1.71981570488418e-82,6.03268353880747e-79
"PPP1R16B",17665.553368275,-0.832071154105062,0.0462551430811125,-17.988727278304,2.38779113259408e-72,6.70061947628551e-69
"ATP1A1",6925.29495541629,-1.0338027225989,0.0576441257933038,-17.9342250120304,6.37462812348459e-72,1.49070678667687e-68
"A2M",39558.0559328701,-0.781570828195038,0.044714646928827,-17.4790785989896,2.06813908920991e-68,4.1454370801006e-65
"ABHD2",2115.37990430014,-1.2614046490504,0.0728600889354996,-17.3126970812111,3.7731893910652e-67,6.61770254325448e-64
"PRKDC",9314.79635549073,-0.929836941038554,0.0553407914491149,-16.8020174032662,2.35882764290636e-63,3.67741229529101e-60
"MALAT1",102231.549760038,0.963123012817566,0.057373564555259,16.7868777246695,3.04445669528994e-63,4.27167718916131e-60
"XACT",1400.51571899665,1.43822064065138,0.0864315663777734,16.6399927818644,3.57661210185073e-62,4.56213130918796e-59
"MYCBP2",7078.96721044217,-0.898614262488824,0.0541638543469103,-16.5906631520968,8.1416412315215e-62,9.51961400995652e-59
"HSPA8",16841.327422182,-0.797000938425344,0.0482112879414489,-16.5314176919164,2.1795641653189e-61,2.35242036950688e-58
"PRKCA",8598.58534874249,-0.81145111462337,0.0492093961162709,-16.4897596529348,4.34675074172092e-61,4.35637568979187e-58
"LRBA",2930.45082062491,-1.03852760200816,0.065597963070596,-15.8317050316105,1.88055409953844e-56,1.75907030470825e-53
"PSAP",178545.884166317,-0.687374268292612,0.0439244693189187,-15.6490056442538,3.37450951306414e-55,2.95923393611269e-52
"SMCR8",2766.69457659555,-1.03537518257591,0.0667425827356624,-15.5129624916759,2.83491513296337e-54,2.339805542977e-51
"FOS",21085.4178586195,0.677565895228055,0.0445978734689305,15.1927848241483,3.94784980572522e-52,3.07734892356281e-49
"ARHGAP35",5360.30686925057,-0.866769927753502,0.0576558960622557,-15.0335002480506,4.42967281481836e-51,3.27119680340613e-48
"LRP10",6540.14131446445,-0.785078276381985,0.0540852482884995,-14.5155712735985,9.6549955064741e-48,6.7734620975669e-45
"ARRB1",4693.55485657169,-0.893229044512563,0.0619060847392158,-14.4287762386421,3.41079235585425e-47,2.27889654976148e-44
"RALGAPA2",2670.89858769946,-0.961834093104887,0.0672211200434289,-14.3085103682218,1.93616228545723e-46,1.23483150123866e-43
"CD93",3270.06895350288,-0.898336316354679,0.0629481709477986,-14.2710471619525,3.3156223679382e-46,2.02267380193656e-43
"EEF1A1P5",13427.1365579181,-0.726634503677931,0.0514282443393162,-14.1290941001933,2.51356911842921e-45,1.46949534586168e-42
"MGAT5",3261.73002948929,-0.93358919864024,0.0670762920520653,-13.9183185307199,4.90303502582082e-44,2.75177937789168e-41
"PLXDC2",21822.8236305265,-0.657210661245848,0.0473339833680436,-13.8845416016593,7.86016226260788e-44,4.24176679640966e-41
"IGF2R",4710.12345196746,-0.930100759270345,0.0671572245186441,-13.8496009317975,1.27920789459894e-43,6.64761702559915e-41
"SLC31A1",6515.99885630186,-0.713994287597138,0.0518540759532812,-13.7692992203819,3.89977586637831e-43,1.95420554218408e-40
"TRIP12",10640.7234547017,-0.723722369633026,0.0528705927233087,-13.6885616815482,1.18838362324091e-42,5.74972779920455e-40
"GAS7",4589.22876591982,-0.877139616310532,0.0645069597743504,-13.5975965907993,4.13809583334311e-42,1.93538742125457e-39
"CBL",8232.91925850322,-0.71062141713028,0.0533015742776772,-13.3320905950782,1.5061693358224e-40,6.81711675836262e-38
"FOSB",1486.52028423859,1.25232760862443,0.0939957796885242,13.3232323065386,1.69602488077568e-40,7.43653909442612e-38
"DOCK2",13314.4688698047,-0.614044958592812,0.0461037067245531,-13.3187763461499,1.80034067943861e-40,7.654721234304e-38
"PARP4",5731.04102028928,-0.707337286102649,0.0536396068383583,-13.1868469549785,1.04463843849031e-39,4.31097703836987e-37
"ANAPC1",2135.17874601077,-0.955433586806247,0.0725275404643732,-13.1733901451625,1.24862474969865e-39,5.00555824657763e-37
"MKI67",7429.55918765613,-0.786043520390875,0.0598689799132918,-13.1293955823083,2.23432721090887e-39,8.70829030451733e-37
"TGOLN2",8452.77604767368,-0.678478345959309,0.0518202851070461,-13.0929103257106,3.61486760853366e-39,1.3708164166307e-36
"TLN1",25697.2830461795,-0.730987760059752,0.0560022561401615,-13.0528269830817,6.12323639566847e-39,2.26092447020064e-36
"ABCC4",9964.99900613853,-0.665711231511709,0.0510591630949125,-13.038036488656,7.43471304797565e-39,2.67478099426016e-36
"NRIP1",2401.06108286895,-0.997371741882838,0.0766154655901789,-13.0178905029155,9.68085098745935e-39,3.39580050512605e-36
"HERC1",6487.50480400373,-0.697758150909895,0.0537572518910925,-12.9797957738519,1.59304781495586e-38,5.45172046137698e-36
"MACF1",14511.2953972539,-0.650715629812769,0.0503672743298288,-12.9194132196151,3.49798858836827e-38,1.16857804484274e-35
"ITGA4",3103.37537227793,-0.857929548442194,0.0668702877538696,-12.8297570903237,1.11713874908553e-37,3.64524971823698e-35
"HUWE1",8369.00803648892,-0.734552562291877,0.0572935639665074,-12.820856505301,1.25308593307716e-37,3.99592016522854e-35
"PRPF8",15127.062941275,-0.722567722323055,0.0565474027118609,-12.7780886065612,2.17345395044155e-37,6.77682941747676e-35
"SMC1A",7122.83374115852,-0.68024673485048,0.0535468091406495,-12.7037772328077,5.63432062993344e-37,1.71859027736079e-34
"CTNNB1",11668.3194457267,-0.595866246142857,0.0469267842691163,-12.6977856127042,6.08265276875766e-37,1.81586597869019e-34
"FTX",1909.79068782979,1.13115933341258,0.0891507040297181,12.6881705054792,6.87735166912289e-37,2.01033585978049e-34
"USP34",4415.72223481803,-0.882459807588915,0.069802048468609,-12.6423196302866,1.2336010167759e-36,3.53237874824135e-34
"EIF3L",6969.39413148583,-0.674623922499581,0.0534592386982376,-12.6194075884178,1.65058263605483e-36,4.63186499329705e-34
"RANBP2",7582.42653561676,-0.743595069647235,0.0590381800933188,-12.5951556852171,2.24516514095491e-36,6.17684550838005e-34
"TNS3",4038.12461820432,-0.780201940073686,0.0619624085495037,-12.5915366806692,2.35052407644975e-36,6.34234679166662e-34
"FOXN3",7273.63811230367,-0.689528477316508,0.0551599694169732,-12.5005231983384,7.41615853793214e-36,1.96332302727785e-33
"GOLGA8A",4741.95818205359,0.912063751122512,0.0735712527350327,12.3970126539413,2.71248671940107e-35,7.04794465924378e-33
"LRP1",7281.4728137493,-0.890213454621614,0.0720170493331178,-12.3611486844441,4.240534427626e-35,1.08179888280037e-32
"ZNF106",8407.91253817651,-0.790373477901752,0.0643764854251936,-12.2773629638446,1.19841080735863e-34,3.00266107822302e-32
"DOCK8",15755.7326970794,-0.567430417321886,0.046435292938855,-12.2198091453642,2.43656052286509e-34,5.99778608707371e-32
"FCGBP",268935.247953475,-0.806685234162938,0.0669810030243595,-12.0434928970766,2.09877161602012e-33,5.07721802489281e-31
"UBR5",4565.57852039866,-0.809884249127826,0.067258309690265,-12.0414005772293,2.15269448661154e-33,5.11939937994008e-31
"BIRC6",5139.27860859,-0.772143165195215,0.0642187761407071,-12.0236356342794,2.66961426406905e-33,6.14055044904145e-31
"GNS",4549.15345725961,-0.708339063661324,0.0589097375170386,-12.0241422473907,2.65329154475711e-33,6.14055044904145e-31
"PLEKHB2",7435.58459087366,-0.615433406199042,0.0514562738784312,-11.9603181461029,5.73418048856236e-33,1.29768203927449e-30
"CX3CR1",24694.4296659092,-0.539101334423804,0.0450806045388864,-11.9586092497667,5.85340349842771e-33,1.30363657914983e-30
"CCNL2",7383.01930660534,0.618450801491937,0.0517996648327294,11.9392819140631,7.38580681012669e-33,1.61922273988887e-30
"MYOF",7497.96038683585,-0.622443491387427,0.0523564640756625,-11.8885700624838,1.35710108818433e-32,2.92945928743297e-30
"GALNT2",3035.81854319212,-0.770798266402145,0.0648920680520595,-11.8781584489459,1.53716533308819e-32,3.21909952068065e-30
"NIN",7692.00249370656,-0.690012331181312,0.0580895623500743,-11.878421927557,1.53232850068911e-32,3.21909952068065e-30
"USP9X",4886.89519590188,-0.684340684406101,0.0576491788241618,-11.8707793998842,1.67896111891475e-32,3.46433874404308e-30
"ASCC3",2535.68130545621,-0.824491339386289,0.0696240522142826,-11.8420475850607,2.3660490611668e-32,4.81130933003354e-30
"CERS6",1081.10304312797,-1.2191613038657,0.103457630408728,-11.7841603277514,4.71091481888396e-32,9.44269226053727e-30
"KLF13",6123.96060056237,-0.687665448096952,0.0585682683638763,-11.7412630987241,7.83080909371195e-32,1.54752228723764e-29
"NOTCH2",2437.66972431564,-0.835158720671308,0.0712869309290384,-11.715453446897,1.06221390109061e-31,2.06998933975032e-29
"IQGAP1",16758.9404868038,-0.635779350672668,0.05451530156153,-11.6624017929183,1.98366622830447e-31,3.8127151848411e-29
"SSH1",7493.4125242469,-0.617099282968951,0.0531557121193054,-11.6092750593558,3.69736927965462e-31,7.01051194092351e-29
